round,loss,accuracy,asr,evasion_rate,timestamp
1,2.033667,18.1500,80.5172,100.0000,2026-06-07 00:17:44
2,0.897378,67.8000,1.0811,75.0000,2026-06-07 00:17:53
3,0.479301,84.9300,2.6750,100.0000,2026-06-07 00:18:00
4,0.228370,93.6600,0.9028,100.0000,2026-06-07 00:18:09
5,0.175151,94.9200,0.5127,100.0000,2026-06-07 00:18:19
6,0.162916,95.4700,1.0366,100.0000,2026-06-07 00:18:30
7,0.193912,93.8500,1.1369,100.0000,2026-06-07 00:18:39
8,0.109957,96.4500,0.5796,100.0000,2026-06-07 00:18:50
9,0.129780,95.9700,1.5047,100.0000,2026-06-07 00:18:59
10,0.107149,96.8100,0.6353,100.0000,2026-06-07 00:19:09
11,0.092145,97.1100,0.8805,100.0000,2026-06-07 00:19:18
12,0.100531,96.7200,0.5796,100.0000,2026-06-07 00:19:28
13,0.096996,96.9700,1.3598,100.0000,2026-06-07 00:19:38
14,0.088435,97.3300,0.7468,100.0000,2026-06-07 00:19:48
15,0.094339,96.8900,1.4378,100.0000,2026-06-07 00:19:58
16,0.074002,97.6600,0.5350,100.0000,2026-06-07 00:20:08
17,0.070407,97.7800,0.2898,100.0000,2026-06-07 00:20:17
18,0.075059,97.6600,0.6019,100.0000,2026-06-07 00:20:27
19,0.072401,97.7500,0.5461,100.0000,2026-06-07 00:20:35
20,0.060154,97.9800,0.6910,,2026-06-07 00:20:44
