round,loss,accuracy,asr,evasion_rate,timestamp
1,1.577923,35.6300,47.4365,50.0000,2026-06-07 00:01:36
2,0.583770,80.8900,0.1560,0.0000,2026-06-07 00:01:45
3,0.332015,89.1500,0.7022,0.0000,2026-06-07 00:01:54
4,0.212612,93.1000,0.3009,0.0000,2026-06-07 00:02:03
5,0.155420,95.2200,0.5016,100.0000,2026-06-07 00:02:13
6,0.158361,95.7500,1.2818,100.0000,2026-06-07 00:02:22
7,0.152142,95.1900,0.3901,100.0000,2026-06-07 00:02:32
8,0.097643,96.9800,0.3790,100.0000,2026-06-07 00:02:42
9,0.109473,96.6000,0.4235,100.0000,2026-06-07 00:02:50
10,0.093513,96.9900,0.2898,100.0000,2026-06-07 00:03:00
11,0.101615,96.7200,0.2229,100.0000,2026-06-07 00:03:10
12,0.099029,96.9300,0.5573,100.0000,2026-06-07 00:03:19
13,0.080609,97.4000,0.6242,100.0000,2026-06-07 00:03:28
14,0.076978,97.6200,0.5127,100.0000,2026-06-07 00:03:37
15,0.074107,97.6100,0.4347,100.0000,2026-06-07 00:03:47
16,0.062520,97.9200,0.3901,100.0000,2026-06-07 00:03:57
17,0.059141,98.2600,0.6799,100.0000,2026-06-07 00:04:08
18,0.064066,97.9400,0.3121,100.0000,2026-06-07 00:04:18
19,0.064343,97.9800,0.5796,100.0000,2026-06-07 00:04:27
20,0.060539,98.0700,0.5016,,2026-06-07 00:04:36
