round,loss,accuracy,asr,evasion_rate,timestamp
1,1.476472,60.6800,18.1899,100.0000,2026-06-07 18:33:46
2,0.581964,79.6400,1.7945,50.0000,2026-06-07 18:33:54
3,0.232824,93.0400,0.8582,0.0000,2026-06-07 18:34:03
4,0.198644,94.1600,1.4044,50.0000,2026-06-07 18:34:12
5,0.152171,95.0900,0.6687,0.0000,2026-06-07 18:34:20
6,0.205791,94.6700,2.2514,100.0000,2026-06-07 18:34:29
7,0.113143,96.3900,0.4124,,2026-06-07 18:34:37
8,0.097686,96.8200,0.2898,0.0000,2026-06-07 18:34:48
9,0.090993,97.1800,0.2898,50.0000,2026-06-07 18:34:58
10,0.110241,96.7100,0.9251,100.0000,2026-06-07 18:35:05
11,0.079070,97.6900,0.6576,100.0000,2026-06-07 18:35:15
12,0.073299,97.8300,0.4458,,2026-06-07 18:35:23
13,0.074295,97.7100,0.3455,100.0000,2026-06-07 18:35:32
14,0.061063,98.0600,0.2898,0.0000,2026-06-07 18:35:41
15,0.073004,98.0600,0.7802,100.0000,2026-06-07 18:35:50
16,0.070069,98.0300,0.5350,100.0000,2026-06-07 18:35:59
17,0.081887,97.6000,1.6607,100.0000,2026-06-07 18:36:08
18,0.059520,98.0800,0.4235,100.0000,2026-06-07 18:36:17
19,0.053776,98.2800,0.5796,100.0000,2026-06-07 18:36:27
20,0.051995,98.2900,0.5796,100.0000,2026-06-07 18:36:36
21,0.052676,98.4700,1.0254,100.0000,2026-06-07 18:36:46
22,0.050406,98.5800,1.0031,100.0000,2026-06-07 18:36:56
23,0.054684,98.4100,2.8422,100.0000,2026-06-07 18:37:05
24,0.050335,98.3300,2.3963,50.0000,2026-06-07 18:37:13
25,0.046791,98.4900,1.4378,100.0000,2026-06-07 18:37:23
26,0.049197,98.5800,2.0843,100.0000,2026-06-07 18:37:31
27,0.045374,98.5800,2.4744,100.0000,2026-06-07 18:37:41
28,0.052480,98.4800,6.7989,100.0000,2026-06-07 18:37:49
29,0.044860,98.6100,3.1320,100.0000,2026-06-07 18:37:58
30,0.047927,98.4800,17.0085,100.0000,2026-06-07 18:38:08
