round,loss,accuracy,asr,evasion_rate,timestamp
1,1.434553,56.1900,18.9478,50.0000,2026-06-07 20:42:10
2,0.550288,83.1300,1.1592,0.0000,2026-06-07 20:42:20
3,0.417015,85.9000,2.8756,33.3333,2026-06-07 20:42:29
4,0.155681,95.7200,0.8805,0.0000,2026-06-07 20:42:38
5,0.126442,96.0500,0.4235,0.0000,2026-06-07 20:42:48
6,0.140581,96.6300,1.2037,100.0000,2026-06-07 20:42:56
7,0.085902,97.3300,0.3455,0.0000,2026-06-07 20:43:05
8,0.081502,97.2500,0.2898,0.0000,2026-06-07 20:43:14
9,0.083387,97.4400,0.4458,100.0000,2026-06-07 20:43:22
10,0.074359,97.6900,0.3790,100.0000,2026-06-07 20:43:31
11,0.076588,97.9200,0.5461,100.0000,2026-06-07 20:43:41
12,0.073825,97.7500,0.5239,100.0000,2026-06-07 20:43:50
13,0.081544,97.4300,0.7802,100.0000,2026-06-07 20:43:59
14,0.063346,97.7800,0.3009,0.0000,2026-06-07 20:44:08
15,0.066097,98.1100,0.6353,100.0000,2026-06-07 20:44:16
16,0.060239,98.0400,0.6130,100.0000,2026-06-07 20:44:25
17,0.052304,98.2800,0.4458,100.0000,2026-06-07 20:44:35
18,0.056971,98.0700,0.6465,100.0000,2026-06-07 20:44:45
19,0.068489,97.8400,2.2403,100.0000,2026-06-07 20:44:54
20,0.062317,98.1400,3.9233,100.0000,2026-06-07 20:45:05
21,0.049730,98.4100,2.3629,100.0000,2026-06-07 20:45:13
22,0.050723,98.2200,2.3295,100.0000,2026-06-07 20:45:22
23,0.055026,98.1600,4.7815,100.0000,2026-06-07 20:45:31
24,0.053171,98.3000,20.3076,100.0000,2026-06-07 20:45:40
25,0.046259,98.4000,10.9897,100.0000,2026-06-07 20:45:49
26,0.043377,98.5000,7.2782,0.0000,2026-06-07 20:45:57
27,0.044292,98.5200,8.6714,100.0000,2026-06-07 20:46:05
28,0.049569,98.2900,14.3223,100.0000,2026-06-07 20:46:13
29,0.053207,98.2700,35.9006,100.0000,2026-06-07 20:46:23
30,0.042757,98.4300,30.7735,100.0000,2026-06-07 20:46:32
