round,loss,accuracy,asr,evasion_rate,timestamp
1,2.293214,17.0000,0.0000,100.0000,2026-06-07 18:16:20
2,2.266147,24.4100,0.0000,100.0000,2026-06-07 18:16:28
3,2.195904,33.0300,5.2608,100.0000,2026-06-07 18:16:37
4,1.968916,60.0900,19.9844,100.0000,2026-06-07 18:16:46
5,1.201000,73.8400,7.3339,100.0000,2026-06-07 18:16:54
6,0.692619,83.0300,6.0745,100.0000,2026-06-07 18:17:03
7,0.423327,88.3100,1.8056,,2026-06-07 18:17:11
8,0.308469,91.5900,1.1592,50.0000,2026-06-07 18:17:22
9,0.238869,93.3800,0.9920,50.0000,2026-06-07 18:17:31
10,0.198249,94.1600,0.9251,50.0000,2026-06-07 18:17:39
11,0.173901,94.7200,0.9362,100.0000,2026-06-07 18:17:48
12,0.162175,94.9700,0.6242,,2026-06-07 18:17:58
13,0.153652,95.0500,0.5350,100.0000,2026-06-07 18:18:06
14,0.132406,95.7800,0.4347,100.0000,2026-06-07 18:18:15
15,0.120858,96.2600,0.3901,0.0000,2026-06-07 18:18:24
16,0.116210,96.4600,0.4681,100.0000,2026-06-07 18:18:33
17,0.115201,96.4300,0.6353,66.6667,2026-06-07 18:18:42
18,0.112469,96.3200,0.3232,100.0000,2026-06-07 18:18:51
19,0.110552,96.6200,0.4124,100.0000,2026-06-07 18:19:00
20,0.100819,96.8900,0.4458,100.0000,2026-06-07 18:19:09
21,0.093137,97.1100,0.3678,100.0000,2026-06-07 18:19:19
22,0.090205,97.3000,0.4347,100.0000,2026-06-07 18:19:29
23,0.095935,96.9400,0.2898,50.0000,2026-06-07 18:19:39
24,0.088467,97.0700,0.3121,50.0000,2026-06-07 18:19:47
25,0.083436,97.5000,0.3790,100.0000,2026-06-07 18:19:56
26,0.081184,97.5400,0.3567,100.0000,2026-06-07 18:20:05
27,0.082058,97.3400,0.2452,50.0000,2026-06-07 18:20:14
28,0.082463,97.3300,0.1783,33.3333,2026-06-07 18:20:22
29,0.073924,97.5000,0.2786,100.0000,2026-06-07 18:20:31
30,0.068446,97.8300,0.2898,66.6667,2026-06-07 18:20:40
