round,loss,accuracy,asr,evasion_rate,timestamp
1,1.252785,63.0200,,,2026-06-07 19:25:07
2,0.476012,84.8100,,,2026-06-07 19:25:15
3,0.243404,92.4100,,,2026-06-07 19:25:22
4,0.130815,96.0500,,,2026-06-07 19:25:30
5,0.102793,96.7200,,,2026-06-07 19:25:39
6,0.088272,97.1700,,,2026-06-07 19:25:47
7,0.070151,97.6600,,,2026-06-07 19:25:55
8,0.075589,97.4700,,,2026-06-07 19:26:03
9,0.067915,97.8300,,,2026-06-07 19:26:10
10,0.061880,97.9500,,,2026-06-07 19:26:18
11,0.056960,98.2100,,,2026-06-07 19:26:26
12,0.062068,97.9800,,,2026-06-07 19:26:34
13,0.053280,98.1600,,,2026-06-07 19:26:42
14,0.051330,98.2400,,,2026-06-07 19:26:50
15,0.046889,98.4300,,,2026-06-07 19:26:57
16,0.052681,98.3300,,,2026-06-07 19:27:05
17,0.041022,98.6000,,,2026-06-07 19:27:13
18,0.045521,98.4700,,,2026-06-07 19:27:21
19,0.045607,98.5100,,,2026-06-07 19:27:28
20,0.044124,98.5100,,,2026-06-07 19:27:37
21,0.040846,98.6500,,,2026-06-07 19:27:44
22,0.038203,98.5400,,,2026-06-07 19:27:52
23,0.038827,98.6300,,,2026-06-07 19:28:00
24,0.039977,98.6500,,,2026-06-07 19:28:08
25,0.037748,98.6400,,,2026-06-07 19:28:16
26,0.033994,98.7900,,,2026-06-07 19:28:23
27,0.040859,98.5900,,,2026-06-07 19:28:30
28,0.043110,98.4900,,,2026-06-07 19:28:37
29,0.039405,98.7100,,,2026-06-07 19:28:45
30,0.034835,98.8300,,,2026-06-07 19:28:53
