round,loss,accuracy,asr,evasion_rate,timestamp
1,1.617740,37.4200,30.0936,50.0000,2026-06-07 14:27:46
2,0.631764,80.0100,2.4186,50.0000,2026-06-07 14:27:55
3,0.337805,89.2500,1.2037,0.0000,2026-06-07 14:28:03
4,0.209023,93.3100,0.3901,0.0000,2026-06-07 14:28:13
5,0.147720,95.7000,0.9251,100.0000,2026-06-07 14:28:23
6,0.154929,95.9600,7.1110,100.0000,2026-06-07 14:28:33
7,0.137581,95.5700,1.2818,100.0000,2026-06-07 14:28:43
8,0.097201,97.0800,1.4155,100.0000,2026-06-07 14:28:54
9,0.100227,96.9400,2.0174,100.0000,2026-06-07 14:29:02
10,0.101081,96.6300,2.2737,100.0000,2026-06-07 14:29:12
11,0.085269,97.2700,4.9599,100.0000,2026-06-07 14:29:22
12,0.093384,97.0700,8.7606,100.0000,2026-06-07 14:29:31
13,0.069900,97.7300,14.4115,100.0000,2026-06-07 14:29:41
14,0.068814,97.7900,11.1012,100.0000,2026-06-07 14:29:50
15,0.064978,97.8900,14.4115,100.0000,2026-06-07 14:30:01
16,0.061330,97.9500,14.6121,100.0000,2026-06-07 14:30:12
17,0.056598,98.1300,21.8680,100.0000,2026-06-07 14:30:23
18,0.064800,97.8900,17.4543,100.0000,2026-06-07 14:30:33
19,0.064401,98.0300,29.6701,100.0000,2026-06-07 14:30:42
20,0.058207,98.0100,20.9987,,2026-06-07 14:30:51
21,0.054758,98.2300,42.6438,100.0000,2026-06-07 14:31:01
22,0.055198,98.2500,84.0838,100.0000,2026-06-07 14:31:11
23,0.046961,98.5800,92.0196,100.0000,2026-06-07 14:31:22
24,0.050997,98.3200,84.6523,100.0000,2026-06-07 14:31:32
25,0.044958,98.5200,91.4400,100.0000,2026-06-07 14:31:41
26,0.043949,98.6000,91.1614,100.0000,2026-06-07 14:31:51
27,0.040248,98.6600,93.9813,100.0000,2026-06-07 14:32:01
28,0.047665,98.4600,98.5399,100.0000,2026-06-07 14:32:09
29,0.040620,98.6200,98.9857,100.0000,2026-06-07 14:32:18
30,0.040172,98.7100,99.3424,100.0000,2026-06-07 14:32:28
