round,loss,accuracy,asr,evasion_rate,timestamp
1,2.299538,9.6200,0.0000,100.0000,2026-06-07 20:33:14
2,2.287083,11.5300,0.0000,100.0000,2026-06-07 20:33:25
3,2.256629,31.6200,4.7593,100.0000,2026-06-07 20:33:37
4,2.166877,61.1500,2.0954,100.0000,2026-06-07 20:33:48
5,1.852635,80.3600,3.8007,100.0000,2026-06-07 20:34:00
6,0.841691,89.3700,1.9059,100.0000,2026-06-07 20:34:11
7,0.403999,92.8300,1.5716,100.0000,2026-06-07 20:34:22
8,0.266510,93.2000,0.8694,100.0000,2026-06-07 20:34:33
9,0.205500,94.4100,0.6019,100.0000,2026-06-07 20:34:43
10,0.172851,95.0400,0.5461,100.0000,2026-06-07 20:34:53
11,0.152257,95.7900,0.5350,100.0000,2026-06-07 20:35:05
12,0.138008,96.1100,0.4904,100.0000,2026-06-07 20:35:15
13,0.128191,96.1400,0.4347,100.0000,2026-06-07 20:35:24
14,0.121714,96.2500,0.4570,100.0000,2026-06-07 20:35:34
15,0.114130,96.5100,0.4904,100.0000,2026-06-07 20:35:43
16,0.102029,96.8900,0.4793,100.0000,2026-06-07 20:35:53
17,0.092719,97.0900,0.4570,100.0000,2026-06-07 20:36:03
18,0.089065,97.2000,0.4570,100.0000,2026-06-07 20:36:13
19,0.093606,96.9600,0.4347,100.0000,2026-06-07 20:36:23
20,0.088959,97.0700,0.4347,100.0000,2026-06-07 20:36:33
21,0.080175,97.5100,0.4012,100.0000,2026-06-07 20:36:43
22,0.075741,97.6700,0.3344,100.0000,2026-06-07 20:36:52
23,0.074701,97.6100,0.2898,100.0000,2026-06-07 20:37:03
24,0.073106,97.5700,0.4235,100.0000,2026-06-07 20:37:13
25,0.070076,97.6800,0.3567,100.0000,2026-06-07 20:37:23
26,0.073497,97.6300,0.2786,100.0000,2026-06-07 20:37:32
27,0.070585,97.6700,0.3678,0.0000,2026-06-07 20:37:41
28,0.064079,97.7900,0.3232,100.0000,2026-06-07 20:37:49
29,0.064799,97.7500,0.4235,0.0000,2026-06-07 20:38:00
30,0.062176,97.8900,0.3455,100.0000,2026-06-07 20:38:10
