round,loss,accuracy,asr,evasion_rate,timestamp
1,2.288673,9.9700,,,2026-06-07 16:06:07
2,2.256857,21.2700,,,2026-06-07 16:06:14
3,2.156674,58.1700,,,2026-06-07 16:06:21
4,1.836185,74.6200,,,2026-06-07 16:06:28
5,1.039486,86.5000,,,2026-06-07 16:06:37
6,0.508258,91.3900,,,2026-06-07 16:06:45
7,0.339735,92.0700,,,2026-06-07 16:06:53
8,0.251192,93.8400,,,2026-06-07 16:07:01
9,0.212165,94.3000,,,2026-06-07 16:07:08
10,0.180283,95.0500,,,2026-06-07 16:07:16
11,0.166317,95.1400,,,2026-06-07 16:07:24
12,0.153593,95.3600,,,2026-06-07 16:07:31
13,0.140527,95.8000,,,2026-06-07 16:07:39
14,0.127898,96.2000,,,2026-06-07 16:07:47
15,0.119156,96.4700,,,2026-06-07 16:07:55
16,0.112552,96.6000,,,2026-06-07 16:08:03
17,0.106361,96.7800,,,2026-06-07 16:08:12
18,0.103071,96.8000,,,2026-06-07 16:08:21
19,0.098820,96.8800,,,2026-06-07 16:08:28
20,0.097518,96.9200,,,2026-06-07 16:08:35
21,0.096763,96.8800,,,2026-06-07 16:08:43
22,0.089767,97.1000,,,2026-06-07 16:08:51
23,0.088940,97.1600,,,2026-06-07 16:09:00
24,0.082863,97.3200,,,2026-06-07 16:09:08
25,0.081038,97.3400,,,2026-06-07 16:09:16
26,0.078107,97.4800,,,2026-06-07 16:09:23
27,0.077723,97.4900,,,2026-06-07 16:09:32
28,0.080126,97.4700,,,2026-06-07 16:09:38
29,0.078023,97.4900,,,2026-06-07 16:09:45
30,0.075322,97.4600,,,2026-06-07 16:09:53
