round,loss,accuracy,asr,evasion_rate,timestamp
1,5.213539,10.2800,100.0000,100.0000,2026-06-07 16:42:59
2,0.823046,70.5500,0.0334,25.0000,2026-06-07 16:43:08
3,0.391395,87.8700,2.9871,100.0000,2026-06-07 16:43:16
4,0.223207,93.0400,0.3901,100.0000,2026-06-07 16:43:25
5,0.151789,95.4500,0.7579,100.0000,2026-06-07 16:43:35
6,0.186653,94.9000,3.5221,100.0000,2026-06-07 16:43:44
7,0.145928,95.4900,0.3790,100.0000,2026-06-07 16:43:54
8,0.091934,97.1400,0.4681,100.0000,2026-06-07 16:44:03
9,0.111682,96.4200,0.3901,100.0000,2026-06-07 16:44:12
10,0.085684,97.3700,0.8136,100.0000,2026-06-07 16:44:21
11,0.092489,97.0200,0.3344,100.0000,2026-06-07 16:44:30
12,0.095348,97.0900,1.0700,100.0000,2026-06-07 16:44:39
13,0.070031,97.7500,0.9028,100.0000,2026-06-07 16:44:48
14,0.069716,97.8800,0.7914,100.0000,2026-06-07 16:44:57
15,0.073741,97.7200,0.6687,100.0000,2026-06-07 16:45:07
16,0.061702,98.0600,0.7356,100.0000,2026-06-07 16:45:16
17,0.055980,98.1400,1.4155,100.0000,2026-06-07 16:45:27
18,0.064580,97.8900,0.5573,100.0000,2026-06-07 16:45:36
19,0.063045,97.9700,1.3932,100.0000,2026-06-07 16:45:45
20,0.057379,98.0500,1.0811,,2026-06-07 16:45:54
21,0.060061,98.0400,2.1288,100.0000,2026-06-07 16:46:03
22,0.053792,98.3400,4.2354,100.0000,2026-06-07 16:46:12
23,0.046955,98.5100,5.8515,100.0000,2026-06-07 16:46:22
24,0.061449,98.0200,5.6063,100.0000,2026-06-07 16:46:32
25,0.041777,98.6600,8.6157,100.0000,2026-06-07 16:46:41
26,0.049717,98.4900,6.4868,100.0000,2026-06-07 16:46:50
27,0.041774,98.6700,9.2399,100.0000,2026-06-07 16:47:00
28,0.052995,98.2200,17.6326,100.0000,2026-06-07 16:47:08
29,0.040092,98.6700,23.0383,100.0000,2026-06-07 16:47:16
30,0.038514,98.7500,40.6821,100.0000,2026-06-07 16:47:25
