round,loss,accuracy,asr,evasion_rate,timestamp
1,3.551023,10.3000,,100.0000,2026-06-07 23:01:46
2,1126.252203,10.2800,,100.0000,2026-06-07 23:01:53
3,35449.063431,10.2800,,100.0000,2026-06-07 23:02:01
4,8660.516397,9.5800,,100.0000,2026-06-07 23:02:09
5,821.472580,9.2500,,100.0000,2026-06-07 23:02:17
6,132955.127875,10.2800,,100.0000,2026-06-07 23:02:25
7,7.011694,10.2600,,,2026-06-07 23:02:32
8,105.953079,10.0900,,100.0000,2026-06-07 23:02:42
9,43297.191125,10.2800,,100.0000,2026-06-07 23:02:51
10,1001589.585200,10.2800,,100.0000,2026-06-07 23:02:57
11,8900337.776000,10.2800,,100.0000,2026-06-07 23:03:06
12,30.568083,10.2800,,,2026-06-07 23:03:14
13,22.335846,10.2700,,100.0000,2026-06-07 23:03:22
14,1427.031236,10.0900,,100.0000,2026-06-07 23:03:30
15,63477.008112,10.0900,,100.0000,2026-06-07 23:03:37
16,295694.825500,10.2800,,100.0000,2026-06-07 23:03:46
17,1593529.298400,10.2800,,100.0000,2026-06-07 23:03:54
18,95962.117525,10.2800,,100.0000,2026-06-07 23:04:02
19,17828.065044,10.2800,,100.0000,2026-06-07 23:04:10
20,450.114629,10.3900,,100.0000,2026-06-07 23:04:19
21,113624.652763,10.2800,,100.0000,2026-06-07 23:04:28
22,280.650309,10.2800,,100.0000,2026-06-07 23:04:36
23,243215.909700,10.2800,,100.0000,2026-06-07 23:04:45
24,27070827.833600,10.2800,,100.0000,2026-06-07 23:04:52
25,14939.682141,10.2800,,100.0000,2026-06-07 23:05:00
26,205904.327025,10.2800,,100.0000,2026-06-07 23:05:08
27,292292.667000,10.2800,,100.0000,2026-06-07 23:05:16
28,52885198.643200,10.2800,,100.0000,2026-06-07 23:05:23
29,22784878.969600,10.2800,,100.0000,2026-06-07 23:05:31
30,1544996340.940800,10.2800,,100.0000,2026-06-07 23:05:40
