round,loss,accuracy,asr,evasion_rate,timestamp
1,0.702226,85.1200,6.5537,100.0000,2026-06-07 15:39:10
2,0.284324,91.4800,1.6496,100.0000,2026-06-07 15:39:18
3,0.202160,94.1300,1.1257,100.0000,2026-06-07 15:39:27
4,0.145705,95.5100,0.2341,100.0000,2026-06-07 15:39:35
5,0.108210,96.4500,0.5350,100.0000,2026-06-07 15:39:45
6,0.126198,96.1600,1.1034,100.0000,2026-06-07 15:39:54
7,0.116295,96.3400,0.3232,100.0000,2026-06-07 15:40:03
8,0.074580,97.6000,0.4793,100.0000,2026-06-07 15:40:13
9,0.089196,97.1900,0.3232,100.0000,2026-06-07 15:40:21
10,0.069146,97.7600,0.4235,100.0000,2026-06-07 15:40:30
11,0.078172,97.4800,0.1895,100.0000,2026-06-07 15:40:39
12,0.092394,96.9400,0.3121,100.0000,2026-06-07 15:40:48
13,0.060819,98.0800,0.4124,100.0000,2026-06-07 15:40:57
14,0.050170,98.2900,0.3232,100.0000,2026-06-07 15:41:06
15,0.063046,98.0400,0.3678,100.0000,2026-06-07 15:41:15
16,0.049782,98.3400,0.2006,100.0000,2026-06-07 15:41:25
17,0.049789,98.4400,0.4347,100.0000,2026-06-07 15:41:35
18,0.042555,98.6300,0.1783,100.0000,2026-06-07 15:41:45
19,0.052734,98.2900,0.4124,100.0000,2026-06-07 15:41:54
20,0.051067,98.3300,0.3009,,2026-06-07 15:42:02
21,0.055375,98.1700,0.7691,100.0000,2026-06-07 15:42:11
22,0.046842,98.3200,0.4012,100.0000,2026-06-07 15:42:20
23,0.040601,98.6400,0.3901,100.0000,2026-06-07 15:42:30
24,0.052257,98.3400,0.1003,100.0000,2026-06-07 15:42:40
25,0.034763,98.8900,0.2675,100.0000,2026-06-07 15:42:49
26,0.047198,98.4900,0.2229,100.0000,2026-06-07 15:42:58
27,0.035908,98.8300,0.3790,100.0000,2026-06-07 15:43:08
28,0.055720,98.3100,0.1449,100.0000,2026-06-07 15:43:16
29,0.043505,98.6500,0.1895,100.0000,2026-06-07 15:43:24
30,0.038658,98.7000,0.5461,100.0000,2026-06-07 15:43:33
