round,loss,accuracy,asr,evasion_rate,timestamp
1,2.292591,17.3500,0.0000,100.0000,2026-06-07 18:20:52
2,2.263639,25.1100,0.0000,100.0000,2026-06-07 18:21:00
3,2.187722,34.2000,7.2671,100.0000,2026-06-07 18:21:09
4,1.938653,61.7300,20.7312,100.0000,2026-06-07 18:21:18
5,1.140998,74.5300,6.4980,100.0000,2026-06-07 18:21:27
6,0.656826,83.6100,6.1079,100.0000,2026-06-07 18:21:35
7,0.404832,88.9000,1.7276,,2026-06-07 18:21:44
8,0.302113,91.8600,1.2037,100.0000,2026-06-07 18:21:54
9,0.237723,93.4500,1.1369,100.0000,2026-06-07 18:22:04
10,0.200100,94.1000,1.0811,100.0000,2026-06-07 18:22:11
11,0.173973,94.7900,1.1034,100.0000,2026-06-07 18:22:21
12,0.158986,95.1900,0.6353,,2026-06-07 18:22:29
13,0.149528,95.1200,0.5350,100.0000,2026-06-07 18:22:38
14,0.128759,95.9600,0.4458,100.0000,2026-06-07 18:22:47
15,0.119157,96.4000,0.4793,100.0000,2026-06-07 18:22:56
16,0.113715,96.5900,0.5461,100.0000,2026-06-07 18:23:05
17,0.114814,96.5200,0.6465,100.0000,2026-06-07 18:23:14
18,0.108936,96.4400,0.3567,100.0000,2026-06-07 18:23:23
19,0.104472,96.8000,0.4347,100.0000,2026-06-07 18:23:33
20,0.096757,97.1300,0.4793,100.0000,2026-06-07 18:23:42
21,0.089982,97.2700,0.4012,100.0000,2026-06-07 18:23:52
22,0.085442,97.4800,0.3901,100.0000,2026-06-07 18:24:02
23,0.090304,97.1800,0.3232,100.0000,2026-06-07 18:24:11
24,0.083411,97.2500,0.2898,100.0000,2026-06-07 18:24:19
25,0.078079,97.6800,0.3567,100.0000,2026-06-07 18:24:28
26,0.076017,97.6500,0.4012,100.0000,2026-06-07 18:24:37
27,0.076654,97.5000,0.3009,100.0000,2026-06-07 18:24:46
28,0.078747,97.3800,0.1783,0.0000,2026-06-07 18:24:54
29,0.072263,97.6300,0.2786,100.0000,2026-06-07 18:25:03
30,0.066315,98.0200,0.2786,66.6667,2026-06-07 18:25:12
