round,loss,accuracy,asr,evasion_rate,timestamp
1,1.371261,63.8100,10.5328,100.0000,2026-06-07 18:42:53
2,0.469748,85.7600,0.6687,50.0000,2026-06-07 18:43:02
3,0.249398,93.4100,2.2069,100.0000,2026-06-07 18:43:11
4,0.152453,95.2600,0.8248,100.0000,2026-06-07 18:43:20
5,0.144092,95.6100,0.9251,100.0000,2026-06-07 18:43:29
6,0.116866,96.4900,0.3790,100.0000,2026-06-07 18:43:37
7,0.095871,96.7900,0.4235,,2026-06-07 18:43:46
8,0.084929,97.4700,0.4458,100.0000,2026-06-07 18:43:57
9,0.088925,97.1900,0.4458,100.0000,2026-06-07 18:44:07
10,0.099255,97.0300,1.4155,100.0000,2026-06-07 18:44:15
11,0.065845,97.9300,0.3232,100.0000,2026-06-07 18:44:25
12,0.061550,98.2000,0.6353,,2026-06-07 18:44:34
13,0.060479,98.2000,0.3790,100.0000,2026-06-07 18:44:43
14,0.054184,98.3200,0.3121,100.0000,2026-06-07 18:44:52
15,0.058930,98.2200,0.6353,100.0000,2026-06-07 18:45:01
16,0.067913,97.8400,0.3567,100.0000,2026-06-07 18:45:11
17,0.071865,97.7500,2.4744,100.0000,2026-06-07 18:45:20
18,0.049525,98.3800,0.5350,100.0000,2026-06-07 18:45:29
19,0.047028,98.4300,0.8694,100.0000,2026-06-07 18:45:39
20,0.043268,98.5600,0.9808,100.0000,2026-06-07 18:45:48
21,0.047321,98.6300,1.1369,100.0000,2026-06-07 18:45:58
22,0.043786,98.6900,2.2737,100.0000,2026-06-07 18:46:09
23,0.068074,97.7400,1.1480,100.0000,2026-06-07 18:46:18
24,0.043374,98.5800,3.7673,100.0000,2026-06-07 18:46:27
25,0.043689,98.5900,2.2514,100.0000,2026-06-07 18:46:36
26,0.043413,98.7300,2.6416,100.0000,2026-06-07 18:46:45
27,0.043003,98.6200,2.6638,100.0000,2026-06-07 18:46:55
28,0.041655,98.7800,8.8163,100.0000,2026-06-07 18:47:02
29,0.038352,98.7700,3.3660,100.0000,2026-06-07 18:47:12
30,0.049281,98.5400,14.4226,100.0000,2026-06-07 18:47:22
