round,loss,accuracy,asr,evasion_rate,timestamp
1,2.614477,25.0300,0.0000,0.0000,2026-06-07 19:52:22
2,1.682525,39.7700,0.0000,0.0000,2026-06-07 19:52:32
3,1.689792,63.6000,0.0000,0.0000,2026-06-07 19:52:41
4,1.122578,67.0200,0.0000,0.0000,2026-06-07 19:52:51
5,0.749900,79.6700,0.0000,0.0000,2026-06-07 19:53:02
6,0.967712,74.2200,3.2657,0.0000,2026-06-07 19:53:11
7,0.451452,86.0400,0.0334,0.0000,2026-06-07 19:53:21
8,0.375919,88.4900,0.0669,0.0000,2026-06-07 19:53:30
9,0.620186,80.2900,0.0111,0.0000,2026-06-07 19:53:39
10,0.402785,87.1700,0.0223,0.0000,2026-06-07 19:53:48
11,0.521569,82.7600,0.1672,0.0000,2026-06-07 19:53:59
12,0.292929,90.7500,0.1783,0.0000,2026-06-07 19:54:08
13,0.301794,90.6300,0.0669,0.0000,2026-06-07 19:54:18
14,0.258508,92.1100,0.1337,0.0000,2026-06-07 19:54:28
15,0.262284,91.7400,0.1115,0.0000,2026-06-07 19:54:36
16,0.252648,92.5400,0.0669,0.0000,2026-06-07 19:54:46
17,0.260878,92.6700,0.0780,0.0000,2026-06-07 19:54:56
18,0.259499,92.8300,0.0780,0.0000,2026-06-07 19:55:05
19,0.675638,73.3000,19.5609,25.0000,2026-06-07 19:55:15
20,0.396231,88.3300,0.0446,0.0000,2026-06-07 19:55:25
21,0.364126,89.6500,0.0000,0.0000,2026-06-07 19:55:34
22,0.320850,90.6900,0.0334,0.0000,2026-06-07 19:55:43
23,0.296375,90.9800,0.0446,0.0000,2026-06-07 19:55:53
24,0.385834,89.3100,0.1115,0.0000,2026-06-07 19:56:03
25,0.335342,91.0600,0.0334,0.0000,2026-06-07 19:56:12
26,0.280713,92.7000,0.0446,0.0000,2026-06-07 19:56:21
27,0.351802,91.6700,0.0446,0.0000,2026-06-07 19:56:29
28,0.307481,92.6700,0.0780,0.0000,2026-06-07 19:56:38
29,0.536609,77.2200,23.0718,33.3333,2026-06-07 19:56:48
30,0.260617,91.6900,0.0669,0.0000,2026-06-07 19:56:57
