round,loss,accuracy,asr,evasion_rate,timestamp
1,2.947831,42.5400,53.1654,50.0000,2026-06-07 20:06:53
2,0.725956,74.0600,0.0000,33.3333,2026-06-07 20:07:02
3,0.906716,74.1500,25.9028,33.3333,2026-06-07 20:07:12
4,0.201416,93.8800,0.2564,50.0000,2026-06-07 20:07:22
5,0.393915,87.7300,19.5943,50.0000,2026-06-07 20:07:32
6,0.184532,94.3400,0.9362,33.3333,2026-06-07 20:07:41
7,0.159780,95.1100,15.5484,50.0000,2026-06-07 20:07:52
8,0.164444,94.5400,3.9902,0.0000,2026-06-07 20:08:02
9,0.161069,94.8800,10.6219,50.0000,2026-06-07 20:08:11
10,0.162529,94.8000,11.2238,50.0000,2026-06-07 20:08:20
11,0.172899,94.3000,29.6366,33.3333,2026-06-07 20:08:30
12,0.091449,97.2100,59.8529,50.0000,2026-06-07 20:08:41
13,0.159849,95.0600,66.2394,33.3333,2026-06-07 20:08:51
14,0.149992,95.3600,84.9420,100.0000,2026-06-07 20:09:01
15,0.101919,96.8500,82.3674,33.3333,2026-06-07 20:09:09
16,0.108913,96.8300,98.0718,50.0000,2026-06-07 20:09:20
17,0.054257,98.3100,95.6531,0.0000,2026-06-07 20:09:31
18,0.053784,98.3400,94.9510,0.0000,2026-06-07 20:09:42
19,0.124103,96.2800,96.7231,25.0000,2026-06-07 20:09:52
20,0.132161,95.9000,97.8823,33.3333,2026-06-07 20:10:04
21,0.049941,98.4900,97.9157,0.0000,2026-06-07 20:10:14
22,0.086803,97.1700,86.2572,50.0000,2026-06-07 20:10:25
23,0.084669,97.3800,99.2086,50.0000,2026-06-07 20:10:37
24,0.074357,97.6200,99.5988,33.3333,2026-06-07 20:10:48
25,0.055362,98.1900,99.2421,0.0000,2026-06-07 20:10:58
26,0.050879,98.3800,99.4539,0.0000,2026-06-07 20:11:09
27,0.078900,97.4500,96.5225,100.0000,2026-06-07 20:11:18
28,0.060351,98.4100,99.7659,100.0000,2026-06-07 20:11:28
29,0.108064,96.9700,85.4213,33.3333,2026-06-07 20:11:39
30,0.074247,97.6000,99.3313,100.0000,2026-06-07 20:11:50
