round,loss,accuracy,asr,evasion_rate,timestamp
1,1.590798,30.0800,76.1146,100.0000,2026-06-07 08:19:24
2,0.385881,90.5100,2.7642,100.0000,2026-06-07 08:19:33
3,0.226599,93.2800,1.8168,100.0000,2026-06-07 08:19:42
4,0.150228,95.4500,0.4681,100.0000,2026-06-07 08:19:52
5,0.110730,96.5200,0.9028,100.0000,2026-06-07 08:20:04
6,0.111799,96.6800,2.8868,100.0000,2026-06-07 08:20:15
7,0.105771,96.6500,0.8805,100.0000,2026-06-07 08:20:25
8,0.076316,97.5300,1.1257,100.0000,2026-06-07 08:20:37
9,0.082021,97.4700,0.9251,100.0000,2026-06-07 08:20:46
10,0.072705,97.8200,1.4155,100.0000,2026-06-07 08:20:56
11,0.087125,97.1400,1.3486,100.0000,2026-06-07 08:21:07
12,0.078075,97.4700,2.2180,100.0000,2026-06-07 08:21:18
13,0.062640,97.8900,4.6589,100.0000,2026-06-07 08:21:29
14,0.056897,98.0900,5.2051,100.0000,2026-06-07 08:21:39
15,0.059496,98.0500,4.0682,100.0000,2026-06-07 08:21:51
16,0.054210,98.2600,2.9648,100.0000,2026-06-07 08:22:02
17,0.050879,98.2700,4.2800,100.0000,2026-06-07 08:22:14
18,0.045567,98.5800,3.5778,100.0000,2026-06-07 08:22:24
19,0.051833,98.3000,6.1636,100.0000,2026-06-07 08:22:35
20,0.049582,98.3100,3.1320,,2026-06-07 08:22:45
