round,loss,accuracy,asr,evasion_rate,timestamp
1,2.204813,11.0500,98.8408,100.0000,2026-06-07 18:56:53
2,2.095517,18.2000,1.0588,100.0000,2026-06-07 18:57:01
3,1.468602,53.1800,29.7927,100.0000,2026-06-07 18:57:11
4,0.923918,75.3100,21.7231,100.0000,2026-06-07 18:57:20
5,0.591031,79.8100,1.3709,100.0000,2026-06-07 18:57:29
6,0.409355,86.8000,1.9840,100.0000,2026-06-07 18:57:38
7,0.232615,93.6700,1.3152,,2026-06-07 18:57:48
8,0.258736,92.0200,5.8404,100.0000,2026-06-07 18:58:00
9,0.175694,95.1300,1.0254,100.0000,2026-06-07 18:58:09
10,0.185070,94.3100,1.2929,100.0000,2026-06-07 18:58:17
11,0.178366,95.0000,4.2465,100.0000,2026-06-07 18:58:28
12,0.121774,96.5200,0.9474,,2026-06-07 18:58:37
13,0.135146,95.8000,1.0254,100.0000,2026-06-07 18:58:49
14,0.124358,96.1000,0.4235,100.0000,2026-06-07 18:58:58
15,0.144336,95.8900,6.7098,100.0000,2026-06-07 18:59:06
16,0.222292,93.0400,0.7579,100.0000,2026-06-07 18:59:16
17,0.154288,95.5700,8.0361,100.0000,2026-06-07 18:59:26
18,0.166813,94.4900,0.5796,100.0000,2026-06-07 18:59:35
19,0.132996,95.8400,0.8694,100.0000,2026-06-07 18:59:44
20,0.087006,97.4300,1.5716,100.0000,2026-06-07 18:59:52
21,0.088714,97.2900,5.7289,100.0000,2026-06-07 19:00:02
22,0.089514,97.1900,3.5555,100.0000,2026-06-07 19:00:12
23,0.089640,97.1400,3.4329,100.0000,2026-06-07 19:00:19
24,0.089902,97.1700,5.0045,100.0000,2026-06-07 19:00:28
25,0.078210,97.5000,3.5555,100.0000,2026-06-07 19:00:36
26,0.121025,96.0400,5.3946,100.0000,2026-06-07 19:00:44
27,0.083465,97.4800,12.7396,100.0000,2026-06-07 19:00:54
28,0.090816,97.1200,6.1748,100.0000,2026-06-07 19:01:04
29,0.068788,97.7400,4.9264,100.0000,2026-06-07 19:01:12
30,0.082924,97.4300,11.8034,100.0000,2026-06-07 19:01:22
