round,loss,accuracy,asr,evasion_rate,timestamp
1,4.456681,10.2800,100.0000,75.0000,2026-06-07 14:52:07
2,1.093009,64.4000,0.5461,25.0000,2026-06-07 14:52:16
3,0.619071,80.7300,4.1351,50.0000,2026-06-07 14:52:24
4,0.234700,93.6300,1.3486,100.0000,2026-06-07 14:52:33
5,0.188477,94.7000,0.8582,100.0000,2026-06-07 14:52:44
6,0.214101,94.9500,2.1288,100.0000,2026-06-07 14:52:55
7,0.184065,94.1500,0.7468,100.0000,2026-06-07 14:53:05
8,0.113517,96.3800,0.5350,100.0000,2026-06-07 14:53:16
9,0.153885,95.3100,1.2818,100.0000,2026-06-07 14:53:25
10,0.113231,96.6500,0.6353,100.0000,2026-06-07 14:53:35
11,0.092624,97.0400,0.4347,100.0000,2026-06-07 14:53:45
12,0.114354,96.3000,0.6687,100.0000,2026-06-07 14:53:55
13,0.092400,97.1700,1.2372,100.0000,2026-06-07 14:54:05
14,0.090087,97.2800,0.7468,100.0000,2026-06-07 14:54:15
15,0.100171,96.6800,1.2706,100.0000,2026-06-07 14:54:26
16,0.075988,97.5300,0.5350,100.0000,2026-06-07 14:54:36
17,0.067107,97.8600,0.3790,100.0000,2026-06-07 14:54:45
18,0.075334,97.5400,0.6799,100.0000,2026-06-07 14:54:55
19,0.071037,97.8000,0.4793,100.0000,2026-06-07 14:55:04
20,0.061543,98.0300,0.7356,,2026-06-07 14:55:13
21,0.069712,97.7600,0.7691,100.0000,2026-06-07 14:55:24
22,0.069465,97.8000,1.2483,100.0000,2026-06-07 14:55:34
23,0.071477,97.6800,1.3821,100.0000,2026-06-07 14:55:45
24,0.066363,97.9000,3.9233,100.0000,2026-06-07 14:55:55
25,0.056845,98.0700,1.4267,100.0000,2026-06-07 14:56:04
26,0.052000,98.2800,2.6861,100.0000,2026-06-07 14:56:14
27,0.054311,98.1300,3.2546,100.0000,2026-06-07 14:56:24
28,0.072680,97.9500,20.1516,100.0000,2026-06-07 14:56:33
29,0.055610,98.2100,18.3125,100.0000,2026-06-07 14:56:42
30,0.049438,98.4600,17.3206,100.0000,2026-06-07 14:56:52
