round,loss,accuracy,asr,evasion_rate,timestamp
1,2.445862,27.0900,0.0000,0.0000,2026-06-07 17:58:59
2,2.885292,10.1400,0.0000,0.0000,2026-06-07 17:59:07
3,2.473519,26.4700,0.0111,0.0000,2026-06-07 17:59:16
4,2.339254,36.3200,36.9483,0.0000,2026-06-07 17:59:24
5,2.099932,48.0000,14.3446,0.0000,2026-06-07 17:59:33
6,1.248532,62.3800,0.0000,0.0000,2026-06-07 17:59:41
7,1.270261,71.7000,0.0000,,2026-06-07 17:59:50
8,0.329817,88.4200,0.2118,0.0000,2026-06-07 18:00:00
9,0.497413,82.7600,0.0334,0.0000,2026-06-07 18:00:10
10,0.806129,73.8900,6.3865,0.0000,2026-06-07 18:00:17
11,0.446488,84.0800,1.2372,0.0000,2026-06-07 18:00:27
12,0.634691,80.1200,3.5778,,2026-06-07 18:00:35
13,0.998021,71.1700,15.0134,0.0000,2026-06-07 18:00:44
14,0.511505,83.6600,6.8435,0.0000,2026-06-07 18:00:53
15,0.572469,82.9700,3.0205,0.0000,2026-06-07 18:01:01
16,0.552915,83.6300,10.7891,33.3333,2026-06-07 18:01:11
17,0.524686,84.2400,3.8007,0.0000,2026-06-07 18:01:20
18,0.408064,88.0900,4.1016,0.0000,2026-06-07 18:01:28
19,0.456320,86.4200,0.0334,0.0000,2026-06-07 18:01:38
20,0.496100,84.4600,0.3009,0.0000,2026-06-07 18:01:46
21,0.378973,88.0700,2.6861,0.0000,2026-06-07 18:01:56
22,0.184113,94.5000,0.3678,0.0000,2026-06-07 18:02:06
23,0.196197,95.0900,1.7053,25.0000,2026-06-07 18:02:15
24,0.284971,90.9400,2.2514,0.0000,2026-06-07 18:02:23
25,0.384322,88.8100,0.1115,0.0000,2026-06-07 18:02:32
26,0.221528,94.2200,3.0094,50.0000,2026-06-07 18:02:40
27,0.473147,85.6700,0.0111,0.0000,2026-06-07 18:02:50
28,0.391971,86.2600,11.5470,33.3333,2026-06-07 18:02:57
29,0.186530,94.8800,1.5270,0.0000,2026-06-07 18:03:06
30,0.209338,93.8200,0.9140,0.0000,2026-06-07 18:03:16
