round,loss,accuracy,asr,evasion_rate,timestamp
1,2.445862,27.0900,0.0000,0.0000,2026-06-07 17:50:01
2,2.885292,10.1400,0.0000,0.0000,2026-06-07 17:50:09
3,2.473519,26.4700,0.0111,0.0000,2026-06-07 17:50:18
4,2.339254,36.3200,36.9483,0.0000,2026-06-07 17:50:27
5,2.099932,48.0000,14.3446,0.0000,2026-06-07 17:50:35
6,1.248532,62.3800,0.0000,0.0000,2026-06-07 17:50:44
7,1.270261,71.7000,0.0000,,2026-06-07 17:50:52
8,0.860566,71.8000,0.0780,0.0000,2026-06-07 17:51:02
9,0.663059,79.3900,0.0223,0.0000,2026-06-07 17:51:12
10,0.858759,73.6500,6.8992,0.0000,2026-06-07 17:51:19
11,0.572612,82.7800,1.7833,0.0000,2026-06-07 17:51:28
12,0.728136,80.1200,3.3660,,2026-06-07 17:51:37
13,0.957414,75.6800,7.3451,0.0000,2026-06-07 17:51:45
14,0.593600,83.9700,4.6032,0.0000,2026-06-07 17:51:54
15,0.746009,80.8900,2.4632,0.0000,2026-06-07 17:52:03
16,0.225319,93.1700,0.1337,0.0000,2026-06-07 17:52:12
17,0.479261,84.9500,3.3772,0.0000,2026-06-07 17:52:21
18,0.494065,85.9300,4.7035,0.0000,2026-06-07 17:52:30
19,0.415417,86.9200,0.0557,0.0000,2026-06-07 17:52:39
20,0.572050,83.0000,0.2452,0.0000,2026-06-07 17:52:48
21,0.472407,86.0400,2.2626,0.0000,2026-06-07 17:52:58
22,0.418784,87.4900,1.9059,0.0000,2026-06-07 17:53:07
23,0.653233,79.2600,16.4735,25.0000,2026-06-07 17:53:17
24,0.383454,88.5900,1.8168,0.0000,2026-06-07 17:53:25
25,0.437900,86.2200,0.2564,0.0000,2026-06-07 17:53:34
26,0.528103,84.3700,0.2675,0.0000,2026-06-07 17:53:42
27,0.448620,85.4900,0.7468,0.0000,2026-06-07 17:53:51
28,0.413032,88.2700,2.8756,0.0000,2026-06-07 17:53:59
29,0.399828,86.9700,1.9617,0.0000,2026-06-07 17:54:08
30,0.231008,92.4200,1.5827,0.0000,2026-06-07 17:54:17
