round,loss,accuracy,asr,evasion_rate,timestamp
1,1.428625,61.9700,14.7124,100.0000,2026-06-07 19:06:23
2,0.504165,84.3800,0.6019,50.0000,2026-06-07 19:06:31
3,0.268890,93.0400,2.5412,100.0000,2026-06-07 19:06:40
4,0.153837,95.3500,0.8694,100.0000,2026-06-07 19:06:50
5,0.145577,95.5600,1.0366,100.0000,2026-06-07 19:06:58
6,0.121790,96.4900,0.7691,100.0000,2026-06-07 19:07:07
7,0.098307,96.7000,0.4347,,2026-06-07 19:07:16
8,0.087532,97.3600,0.5239,100.0000,2026-06-07 19:07:27
9,0.090318,97.1400,0.4124,100.0000,2026-06-07 19:07:37
10,0.094252,97.1400,1.7722,100.0000,2026-06-07 19:07:44
11,0.070333,97.8400,0.4458,100.0000,2026-06-07 19:07:54
12,0.063393,98.0900,0.7245,,2026-06-07 19:08:04
13,0.063430,98.1100,0.5016,100.0000,2026-06-07 19:08:13
14,0.056801,98.1800,0.3790,100.0000,2026-06-07 19:08:22
15,0.061335,98.1700,0.7802,100.0000,2026-06-07 19:08:31
16,0.067219,97.9100,0.8471,100.0000,2026-06-07 19:08:41
17,0.067107,97.9500,3.4886,100.0000,2026-06-07 19:08:50
18,0.051424,98.3100,1.0254,100.0000,2026-06-07 19:08:59
19,0.051577,98.2500,1.6050,100.0000,2026-06-07 19:09:09
20,0.044042,98.6300,1.9282,100.0000,2026-06-07 19:09:18
21,0.049517,98.5700,2.0174,100.0000,2026-06-07 19:09:28
22,0.045349,98.6500,4.4918,100.0000,2026-06-07 19:09:38
23,0.076108,97.4000,4.7147,100.0000,2026-06-07 19:09:48
24,0.043878,98.5200,12.2715,100.0000,2026-06-07 19:09:56
25,0.044217,98.6200,7.2225,100.0000,2026-06-07 19:10:06
26,0.044244,98.6300,8.6491,100.0000,2026-06-07 19:10:15
27,0.042296,98.6600,8.2813,100.0000,2026-06-07 19:10:24
28,0.046104,98.5600,33.9389,100.0000,2026-06-07 19:10:33
29,0.042010,98.6500,13.3638,100.0000,2026-06-07 19:10:42
30,0.051407,98.3600,41.5403,100.0000,2026-06-07 19:10:52
