round,loss,accuracy,asr,evasion_rate,timestamp
1,2.301101,9.8000,0.0000,100.0000,2026-06-07 08:49:27
2,2.299793,9.8000,0.0000,100.0000,2026-06-07 08:49:37
3,2.298245,9.8000,0.0000,100.0000,2026-06-07 08:49:46
4,2.296462,9.8100,0.0000,100.0000,2026-06-07 08:49:56
5,2.294240,9.8100,0.0000,100.0000,2026-06-07 08:50:07
6,2.292034,9.8200,0.0000,100.0000,2026-06-07 08:50:17
7,2.289598,9.8600,0.0000,100.0000,2026-06-07 08:50:27
8,2.286647,9.9100,0.0000,100.0000,2026-06-07 08:50:38
9,2.283601,10.0400,0.0000,100.0000,2026-06-07 08:50:47
10,2.280321,10.1900,0.0000,100.0000,2026-06-07 08:50:58
11,2.276750,10.6100,0.0000,100.0000,2026-06-07 08:51:08
12,2.272464,10.9700,0.0000,100.0000,2026-06-07 08:51:18
13,2.267067,11.7300,0.0111,100.0000,2026-06-07 08:51:27
14,2.261367,13.2800,0.1449,100.0000,2026-06-07 08:51:38
15,2.254683,14.7900,0.7914,100.0000,2026-06-07 08:51:48
16,2.247260,17.4200,2.1957,100.0000,2026-06-07 08:51:59
17,2.239153,22.8500,5.5729,100.0000,2026-06-07 08:52:10
18,2.229042,30.5000,8.7494,100.0000,2026-06-07 08:52:21
19,2.217651,38.3500,12.3384,100.0000,2026-06-07 08:52:31
20,2.204083,44.9500,13.2412,,2026-06-07 08:52:40
