round,loss,accuracy,asr,evasion_rate,timestamp
1,1.720182,33.5500,49.5988,100.0000,2026-06-07 21:18:05
2,0.292286,91.7800,1.3709,0.0000,2026-06-07 21:18:16
3,0.260496,92.4400,4.4249,100.0000,2026-06-07 21:18:24
4,0.130611,96.2500,0.7133,100.0000,2026-06-07 21:18:33
5,0.115662,96.5500,1.3041,100.0000,2026-06-07 21:18:41
6,0.105067,96.8900,1.0811,100.0000,2026-06-07 21:18:50
7,0.089255,97.2700,0.8136,100.0000,2026-06-07 21:18:59
8,0.077390,97.5600,0.6019,100.0000,2026-06-07 21:19:07
9,0.076484,97.6500,0.4124,100.0000,2026-06-07 21:19:17
10,0.063180,97.9800,0.5239,100.0000,2026-06-07 21:19:26
11,0.071756,97.8900,0.7691,100.0000,2026-06-07 21:19:34
12,0.065235,97.9000,0.6019,100.0000,2026-06-07 21:19:42
13,0.056480,98.0700,0.7579,100.0000,2026-06-07 21:19:52
14,0.051172,98.3700,0.9028,100.0000,2026-06-07 21:20:01
15,0.059349,98.0100,1.0811,100.0000,2026-06-07 21:20:10
16,0.058951,98.1800,2.2960,100.0000,2026-06-07 21:20:18
17,0.043074,98.6500,0.8917,100.0000,2026-06-07 21:20:27
18,0.048663,98.5500,2.0843,100.0000,2026-06-07 21:20:36
19,0.047091,98.4900,3.7227,100.0000,2026-06-07 21:20:45
20,0.051455,98.4100,10.5885,100.0000,2026-06-07 21:20:54
21,0.039188,98.6700,3.8007,100.0000,2026-06-07 21:21:03
22,0.044825,98.5000,4.2800,100.0000,2026-06-07 21:21:12
23,0.040189,98.6100,6.0633,100.0000,2026-06-07 21:21:20
24,0.037813,98.7000,13.1632,100.0000,2026-06-07 21:21:29
25,0.036074,98.7500,11.2684,100.0000,2026-06-07 21:21:38
26,0.034957,98.7400,14.4784,100.0000,2026-06-07 21:21:48
27,0.031820,98.9500,9.9309,100.0000,2026-06-07 21:21:57
28,0.034611,98.7700,13.1855,100.0000,2026-06-07 21:22:06
29,0.034051,98.8500,26.9617,100.0000,2026-06-07 21:22:15
30,0.033987,98.8100,24.8551,100.0000,2026-06-07 21:22:24
