round,loss,accuracy,asr,evasion_rate,timestamp
1,0.994810,74.2600,0.8582,100.0000,2026-06-07 17:41:46
2,0.325846,90.2100,0.6576,100.0000,2026-06-07 17:41:54
3,0.157929,95.1700,0.7356,100.0000,2026-06-07 17:42:02
4,0.126539,96.1000,0.4012,100.0000,2026-06-07 17:42:11
5,0.110644,96.5100,0.7245,100.0000,2026-06-07 17:42:19
6,0.091470,97.3700,0.4570,100.0000,2026-06-07 17:42:28
7,0.078753,97.5200,0.2786,,2026-06-07 17:42:36
8,0.069103,97.8800,0.2786,100.0000,2026-06-07 17:42:46
9,0.073868,97.6900,0.2341,100.0000,2026-06-07 17:42:56
10,0.080925,97.4800,0.7914,100.0000,2026-06-07 17:43:03
11,0.055805,98.3500,0.1449,100.0000,2026-06-07 17:43:13
12,0.051282,98.4300,0.1783,,2026-06-07 17:43:22
13,0.053154,98.3700,0.1337,100.0000,2026-06-07 17:43:30
14,0.055404,98.2300,0.1337,100.0000,2026-06-07 17:43:39
15,0.050925,98.3600,0.5239,100.0000,2026-06-07 17:43:47
16,0.047337,98.5000,0.1449,100.0000,2026-06-07 17:43:57
17,0.047599,98.4700,0.4458,100.0000,2026-06-07 17:44:06
18,0.040101,98.6400,0.1003,100.0000,2026-06-07 17:44:14
19,0.043950,98.6400,0.0669,100.0000,2026-06-07 17:44:23
20,0.040994,98.6800,0.2675,100.0000,2026-06-07 17:44:32
21,0.042150,98.7000,0.2675,100.0000,2026-06-07 17:44:42
22,0.039299,98.8200,0.1449,100.0000,2026-06-07 17:44:52
23,0.051405,98.3900,0.1003,100.0000,2026-06-07 17:45:01
24,0.037906,98.8100,0.1115,100.0000,2026-06-07 17:45:09
25,0.042502,98.5800,0.1449,100.0000,2026-06-07 17:45:18
26,0.038319,98.7800,0.2006,100.0000,2026-06-07 17:45:27
27,0.035601,98.8700,0.0780,100.0000,2026-06-07 17:45:36
28,0.039302,98.8000,0.2675,100.0000,2026-06-07 17:45:43
29,0.041523,98.7200,0.1226,100.0000,2026-06-07 17:45:52
30,0.050306,98.5600,0.6019,100.0000,2026-06-07 17:46:02
