round,loss,accuracy,asr,evasion_rate,timestamp
1,2.300154,9.6100,0.0000,100.0000,2026-06-07 20:27:46
2,2.290165,9.7600,0.5016,100.0000,2026-06-07 20:27:57
3,2.267865,20.7200,34.7860,100.0000,2026-06-07 20:28:08
4,2.208633,48.4800,15.6598,100.0000,2026-06-07 20:28:20
5,2.029337,67.0700,17.1422,100.0000,2026-06-07 20:28:32
6,1.334710,79.2300,6.9104,100.0000,2026-06-07 20:28:42
7,0.640729,90.0200,3.2434,100.0000,2026-06-07 20:28:53
8,0.341911,92.1200,0.9474,100.0000,2026-06-07 20:29:04
9,0.245853,93.6000,0.6576,100.0000,2026-06-07 20:29:14
10,0.201835,94.4300,0.6019,100.0000,2026-06-07 20:29:24
11,0.177866,95.2800,0.5684,100.0000,2026-06-07 20:29:36
12,0.158331,95.5400,0.5016,100.0000,2026-06-07 20:29:47
13,0.146221,95.7700,0.5127,100.0000,2026-06-07 20:29:57
14,0.138984,95.9800,0.4904,100.0000,2026-06-07 20:30:08
15,0.129852,96.1800,0.5016,100.0000,2026-06-07 20:30:18
16,0.117823,96.5400,0.5350,100.0000,2026-06-07 20:30:29
17,0.105169,96.9000,0.4904,100.0000,2026-06-07 20:30:40
18,0.100036,96.9700,0.4904,100.0000,2026-06-07 20:30:51
19,0.103429,96.8200,0.5239,100.0000,2026-06-07 20:31:02
20,0.099524,96.8900,0.5016,100.0000,2026-06-07 20:31:15
21,0.092530,97.1900,0.4681,100.0000,2026-06-07 20:31:27
22,0.086876,97.3300,0.3901,100.0000,2026-06-07 20:31:36
23,0.083778,97.4100,0.3678,100.0000,2026-06-07 20:31:47
24,0.081281,97.3300,0.4793,100.0000,2026-06-07 20:31:57
25,0.077767,97.4600,0.4012,0.0000,2026-06-07 20:32:07
26,0.079557,97.4000,0.3790,100.0000,2026-06-07 20:32:17
27,0.077883,97.4400,0.4681,100.0000,2026-06-07 20:32:27
28,0.069666,97.7000,0.3901,100.0000,2026-06-07 20:32:37
29,0.069184,97.6000,0.4570,0.0000,2026-06-07 20:32:48
30,0.067854,97.7200,0.4124,100.0000,2026-06-07 20:32:59
