round,loss,accuracy,asr,evasion_rate,timestamp
1,1.513766,48.7400,39.0548,100.0000,2026-06-07 19:33:47
2,0.537135,84.0700,3.4329,100.0000,2026-06-07 19:33:56
3,0.291180,90.8200,3.4218,100.0000,2026-06-07 19:34:05
4,0.136288,96.2800,0.9028,100.0000,2026-06-07 19:34:15
5,0.117880,96.5300,0.7914,100.0000,2026-06-07 19:34:24
6,0.097455,96.9600,0.9251,100.0000,2026-06-07 19:34:34
7,0.076666,97.6900,0.6576,100.0000,2026-06-07 19:34:43
8,0.081067,97.3500,0.4347,100.0000,2026-06-07 19:34:53
9,0.074919,97.6200,0.6687,100.0000,2026-06-07 19:35:01
10,0.061265,98.0900,0.9362,100.0000,2026-06-07 19:35:10
11,0.064859,97.9300,0.5907,100.0000,2026-06-07 19:35:21
12,0.064776,97.9500,1.5716,100.0000,2026-06-07 19:35:30
13,0.065577,97.8000,2.0174,100.0000,2026-06-07 19:35:39
14,0.051858,98.2600,1.0811,100.0000,2026-06-07 19:35:49
15,0.049582,98.3800,1.5604,100.0000,2026-06-07 19:35:57
16,0.051329,98.2300,3.1877,100.0000,2026-06-07 19:36:07
17,0.043924,98.5800,1.4490,100.0000,2026-06-07 19:36:17
18,0.046721,98.2700,3.3660,100.0000,2026-06-07 19:36:26
19,0.052655,98.2600,3.5889,100.0000,2026-06-07 19:36:36
20,0.047141,98.4800,5.1159,100.0000,2026-06-07 19:36:47
21,0.041880,98.6900,3.2769,100.0000,2026-06-07 19:36:56
22,0.040378,98.7200,5.4949,100.0000,2026-06-07 19:37:06
23,0.043228,98.5700,6.7321,100.0000,2026-06-07 19:37:16
24,0.046556,98.5200,12.8511,100.0000,2026-06-07 19:37:26
25,0.041264,98.5300,8.1476,100.0000,2026-06-07 19:37:35
26,0.040408,98.6600,6.8435,100.0000,2026-06-07 19:37:44
27,0.041727,98.6300,7.5457,100.0000,2026-06-07 19:37:53
28,0.051544,98.3800,9.2064,100.0000,2026-06-07 19:38:02
29,0.047917,98.3800,19.3825,100.0000,2026-06-07 19:38:12
30,0.035077,98.7100,16.6072,100.0000,2026-06-07 19:38:22
