round,loss,accuracy,asr,evasion_rate,timestamp
1,2.289604,9.8200,,100.0000,2026-06-07 22:30:20
2,2.258740,14.9400,,0.0000,2026-06-07 22:30:28
3,2.163597,51.2200,,0.0000,2026-06-07 22:30:36
4,1.836397,71.1300,,0.0000,2026-06-07 22:30:44
5,0.988119,83.6800,,0.0000,2026-06-07 22:30:53
6,0.545112,87.5100,,0.0000,2026-06-07 22:31:02
7,0.390267,89.1900,,0.0000,2026-06-07 22:31:11
8,0.278993,92.6600,,0.0000,2026-06-07 22:31:20
9,0.239592,93.1900,,0.0000,2026-06-07 22:31:27
10,0.198350,94.3800,,0.0000,2026-06-07 22:31:36
11,0.180464,94.5300,,0.0000,2026-06-07 22:31:45
12,0.168354,94.7900,,0.0000,2026-06-07 22:31:53
13,0.153605,95.3400,,0.0000,2026-06-07 22:32:01
14,0.139467,95.8200,,0.0000,2026-06-07 22:32:09
15,0.127235,96.1500,,0.0000,2026-06-07 22:32:19
16,0.119120,96.4300,,0.0000,2026-06-07 22:32:28
17,0.111277,96.6500,,0.0000,2026-06-07 22:32:38
18,0.106994,96.7200,,0.0000,2026-06-07 22:32:47
19,0.100028,96.8400,,0.0000,2026-06-07 22:32:55
20,0.098699,96.9400,,,2026-06-07 22:33:03
21,0.097661,96.8600,,0.0000,2026-06-07 22:33:11
22,0.091720,97.1000,,0.0000,2026-06-07 22:33:20
23,0.090437,97.0400,,0.0000,2026-06-07 22:33:30
24,0.085075,97.3100,,0.0000,2026-06-07 22:33:39
25,0.082594,97.3100,,0.0000,2026-06-07 22:33:47
26,0.081343,97.2900,,0.0000,2026-06-07 22:33:56
27,0.079505,97.4100,,0.0000,2026-06-07 22:34:04
28,0.085533,97.2900,,0.0000,2026-06-07 22:34:12
29,0.081568,97.2700,,0.0000,2026-06-07 22:34:19
30,0.080431,97.2600,,0.0000,2026-06-07 22:34:28
