round,loss,accuracy,asr,evasion_rate,timestamp
1,2.207250,39.7600,,100.0000,2026-06-07 23:50:16
2,1.626406,75.6800,,100.0000,2026-06-07 23:50:24
3,0.904432,85.6400,,100.0000,2026-06-07 23:50:32
4,0.407093,93.7200,,100.0000,2026-06-07 23:50:41
5,0.184942,95.3500,,100.0000,2026-06-07 23:50:50
6,0.321102,95.7300,,100.0000,2026-06-07 23:50:59
7,0.147629,96.8100,,100.0000,2026-06-07 23:51:07
8,0.129776,96.8800,,100.0000,2026-06-07 23:51:16
9,0.138693,97.0300,,100.0000,2026-06-07 23:51:23
10,0.148238,97.1600,,100.0000,2026-06-07 23:51:31
11,0.265303,97.0700,,100.0000,2026-06-07 23:51:40
12,0.203670,96.8500,,100.0000,2026-06-07 23:51:48
13,0.201722,96.2800,,100.0000,2026-06-07 23:51:57
14,0.101403,97.4700,,100.0000,2026-06-07 23:52:05
15,0.155308,97.4500,,100.0000,2026-06-07 23:52:13
16,0.159356,97.4200,,100.0000,2026-06-07 23:52:21
17,0.072964,97.9500,,100.0000,2026-06-07 23:52:30
18,0.103847,97.7500,,100.0000,2026-06-07 23:52:38
19,0.260306,96.6400,,100.0000,2026-06-07 23:52:47
20,0.183013,96.9200,,100.0000,2026-06-07 23:52:56
21,0.072405,97.9400,,100.0000,2026-06-07 23:53:04
22,0.102908,97.8100,,100.0000,2026-06-07 23:53:12
23,0.133958,97.4700,,100.0000,2026-06-07 23:53:20
24,0.178644,97.5000,,100.0000,2026-06-07 23:53:28
25,0.070735,97.8600,,100.0000,2026-06-07 23:53:36
26,0.074309,97.8100,,100.0000,2026-06-07 23:53:44
27,0.071355,97.8000,,100.0000,2026-06-07 23:53:52
28,0.065331,97.9400,,100.0000,2026-06-07 23:53:59
29,0.109392,97.9200,,100.0000,2026-06-07 23:54:08
30,0.079991,97.9900,,100.0000,2026-06-07 23:54:16
