round,loss,accuracy,asr,evasion_rate,timestamp
1,2.614477,25.0300,0.0000,0.0000,2026-06-07 19:57:10
2,1.682525,39.7700,0.0000,0.0000,2026-06-07 19:57:20
3,1.689792,63.6000,0.0000,0.0000,2026-06-07 19:57:29
4,1.122578,67.0200,0.0000,0.0000,2026-06-07 19:57:39
5,0.749900,79.6700,0.0000,0.0000,2026-06-07 19:57:49
6,0.967712,74.2200,3.2657,0.0000,2026-06-07 19:57:58
7,0.451452,86.0400,0.0334,0.0000,2026-06-07 19:58:09
8,0.375919,88.4900,0.0669,0.0000,2026-06-07 19:58:18
9,0.620186,80.2900,0.0111,0.0000,2026-06-07 19:58:27
10,0.402785,87.1700,0.0223,0.0000,2026-06-07 19:58:36
11,0.521569,82.7600,0.1672,0.0000,2026-06-07 19:58:46
12,0.292929,90.7500,0.1783,0.0000,2026-06-07 19:58:56
13,0.301794,90.6300,0.0669,0.0000,2026-06-07 19:59:05
14,0.258508,92.1100,0.1337,0.0000,2026-06-07 19:59:15
15,0.262284,91.7400,0.1115,0.0000,2026-06-07 19:59:24
16,0.252648,92.5400,0.0669,0.0000,2026-06-07 19:59:34
17,0.260878,92.6700,0.0780,0.0000,2026-06-07 19:59:44
18,0.259499,92.8300,0.0780,0.0000,2026-06-07 19:59:53
19,0.675638,73.3000,19.5609,25.0000,2026-06-07 20:00:03
20,0.396231,88.3300,0.0446,0.0000,2026-06-07 20:00:13
21,0.364126,89.6500,0.0000,0.0000,2026-06-07 20:00:21
22,0.320850,90.6900,0.0334,0.0000,2026-06-07 20:00:31
23,0.296375,90.9800,0.0446,0.0000,2026-06-07 20:00:41
24,0.385834,89.3100,0.1115,0.0000,2026-06-07 20:00:51
25,0.335342,91.0600,0.0334,0.0000,2026-06-07 20:01:00
26,0.280713,92.7000,0.0446,0.0000,2026-06-07 20:01:09
27,0.351802,91.6700,0.0446,0.0000,2026-06-07 20:01:17
28,0.307481,92.6700,0.0780,0.0000,2026-06-07 20:01:26
29,0.536609,77.2200,23.0718,33.3333,2026-06-07 20:01:36
30,0.260617,91.6900,0.0669,0.0000,2026-06-07 20:01:46
