round,loss,accuracy,asr,evasion_rate,timestamp
1,1.146484,58.2000,16.0611,100.0000,2026-06-07 19:43:25
2,0.497196,84.9000,2.1957,100.0000,2026-06-07 19:43:35
3,0.219882,93.2900,1.3375,100.0000,2026-06-07 19:43:44
4,0.110505,96.8100,0.6019,100.0000,2026-06-07 19:43:54
5,0.103233,96.7700,0.5016,100.0000,2026-06-07 19:44:04
6,0.080779,97.3100,0.6019,100.0000,2026-06-07 19:44:13
7,0.067801,97.9900,0.3121,100.0000,2026-06-07 19:44:23
8,0.077562,97.5000,0.2786,100.0000,2026-06-07 19:44:33
9,0.065935,97.9400,0.3455,100.0000,2026-06-07 19:44:41
10,0.055911,98.1600,0.3121,100.0000,2026-06-07 19:44:51
11,0.068622,97.7400,0.1560,100.0000,2026-06-07 19:45:01
12,0.067433,97.8100,0.4347,100.0000,2026-06-07 19:45:11
13,0.067911,97.7400,0.3455,100.0000,2026-06-07 19:45:20
14,0.044834,98.5800,0.1449,100.0000,2026-06-07 19:45:30
15,0.045434,98.4900,0.2564,100.0000,2026-06-07 19:45:38
16,0.048304,98.3300,0.2675,100.0000,2026-06-07 19:45:48
17,0.040243,98.7200,0.2341,100.0000,2026-06-07 19:45:58
18,0.041697,98.5400,0.2898,100.0000,2026-06-07 19:46:08
19,0.056445,98.2300,0.1672,100.0000,2026-06-07 19:46:17
20,0.045617,98.5000,0.2452,100.0000,2026-06-07 19:46:27
21,0.040485,98.7100,0.1337,100.0000,2026-06-07 19:46:36
22,0.040106,98.7400,0.2564,100.0000,2026-06-07 19:46:45
23,0.043272,98.5800,0.1115,100.0000,2026-06-07 19:46:55
24,0.046375,98.6500,0.4124,100.0000,2026-06-07 19:47:05
25,0.039313,98.6900,0.3121,100.0000,2026-06-07 19:47:15
26,0.040504,98.6900,0.1783,100.0000,2026-06-07 19:47:24
27,0.037572,98.7700,0.2006,100.0000,2026-06-07 19:47:33
28,0.054357,98.3500,0.3678,100.0000,2026-06-07 19:47:41
29,0.043832,98.5300,0.4570,100.0000,2026-06-07 19:47:52
30,0.034426,98.8300,0.2786,100.0000,2026-06-07 19:48:01
