round,loss,accuracy,asr,evasion_rate,timestamp
1,2.172673,32.7900,36.9817,100.0000,2026-06-07 21:09:11
2,1.357992,46.4200,49.9443,100.0000,2026-06-07 21:09:20
3,0.609696,83.2600,14.6567,100.0000,2026-06-07 21:09:29
4,0.413424,87.4100,11.2015,100.0000,2026-06-07 21:09:36
5,0.294024,91.5800,4.3803,100.0000,2026-06-07 21:09:45
6,0.256966,92.4200,9.1618,100.0000,2026-06-07 21:09:53
7,0.154669,95.6900,5.3500,100.0000,2026-06-07 21:10:03
8,0.146126,95.8200,4.6589,100.0000,2026-06-07 21:10:13
9,0.104804,96.8900,2.2737,100.0000,2026-06-07 21:10:22
10,0.134337,95.9300,5.9296,100.0000,2026-06-07 21:10:30
11,0.114179,96.3600,6.0633,100.0000,2026-06-07 21:10:39
12,0.099111,96.9200,10.6219,100.0000,2026-06-07 21:10:49
13,0.090014,97.4500,15.2920,100.0000,2026-06-07 21:10:57
14,0.079415,97.4900,11.2238,100.0000,2026-06-07 21:11:06
15,0.081554,97.4900,15.8716,100.0000,2026-06-07 21:11:14
16,0.080308,97.3400,24.2978,100.0000,2026-06-07 21:11:24
17,0.064953,97.9500,13.0629,100.0000,2026-06-07 21:11:31
18,0.068646,97.8200,17.5100,100.0000,2026-06-07 21:11:40
19,0.062134,97.9900,33.5154,100.0000,2026-06-07 21:11:49
20,0.061060,98.0100,42.1534,100.0000,2026-06-07 21:11:59
21,0.057675,98.1500,43.8810,100.0000,2026-06-07 21:12:07
22,0.055945,98.2500,55.7512,100.0000,2026-06-07 21:12:16
23,0.055076,98.2600,62.1266,100.0000,2026-06-07 21:12:25
24,0.053538,98.2000,57.8355,100.0000,2026-06-07 21:12:34
25,0.055784,98.1500,62.5056,100.0000,2026-06-07 21:12:42
26,0.048985,98.3100,63.4084,100.0000,2026-06-07 21:12:51
27,0.046967,98.4400,62.2938,100.0000,2026-06-07 21:13:00
28,0.049440,98.3600,64.4449,100.0000,2026-06-07 21:13:09
29,0.053622,98.2400,74.2978,100.0000,2026-06-07 21:13:19
30,0.046964,98.4700,68.7695,100.0000,2026-06-07 21:13:28
