round,loss,accuracy,asr,evasion_rate,timestamp
1,2.300493,9.6200,0.0000,100.0000,2026-06-07 20:16:47
2,2.291968,9.3300,0.0000,100.0000,2026-06-07 20:16:58
3,2.273396,15.7500,7.5791,100.0000,2026-06-07 20:17:09
4,2.226332,42.9800,6.2751,100.0000,2026-06-07 20:17:20
5,2.095187,65.1200,12.3161,100.0000,2026-06-07 20:17:32
6,1.564406,75.7400,6.7209,100.0000,2026-06-07 20:17:42
7,0.788109,88.8500,3.3326,100.0000,2026-06-07 20:17:53
8,0.383908,91.7900,0.8359,100.0000,2026-06-07 20:18:04
9,0.263341,93.0800,0.5016,50.0000,2026-06-07 20:18:14
10,0.213283,93.9600,0.5127,50.0000,2026-06-07 20:18:26
11,0.185740,94.8500,0.4570,33.3333,2026-06-07 20:18:38
12,0.164392,95.1500,0.4235,0.0000,2026-06-07 20:18:48
13,0.151276,95.3400,0.4012,100.0000,2026-06-07 20:18:59
14,0.141965,95.7800,0.4347,0.0000,2026-06-07 20:19:10
15,0.131104,96.0100,0.4793,66.6667,2026-06-07 20:19:20
16,0.121419,96.4300,0.4681,50.0000,2026-06-07 20:19:31
17,0.108114,96.7100,0.4458,0.0000,2026-06-07 20:19:42
18,0.102814,96.9200,0.4124,0.0000,2026-06-07 20:19:53
19,0.106388,96.7200,0.4012,50.0000,2026-06-07 20:20:03
20,0.101562,96.7400,0.4124,0.0000,2026-06-07 20:20:15
21,0.094785,97.0500,0.4012,0.0000,2026-06-07 20:20:25
22,0.088546,97.1700,0.3344,0.0000,2026-06-07 20:20:36
23,0.086217,97.3500,0.3232,0.0000,2026-06-07 20:20:47
24,0.082725,97.2800,0.3790,0.0000,2026-06-07 20:20:59
25,0.080568,97.3100,0.3678,0.0000,2026-06-07 20:21:10
26,0.081835,97.3200,0.3567,0.0000,2026-06-07 20:21:20
27,0.079356,97.4200,0.4235,100.0000,2026-06-07 20:21:30
28,0.072385,97.5600,0.3009,0.0000,2026-06-07 20:21:40
29,0.071959,97.5300,0.4347,0.0000,2026-06-07 20:21:51
30,0.070072,97.6300,0.3790,0.0000,2026-06-07 20:22:02
