round,loss,accuracy,asr,evasion_rate,timestamp
1,1.271357,75.2700,,,2026-06-07 14:18:24
2,0.383912,90.0700,,,2026-06-07 14:18:32
3,0.263576,91.9900,,,2026-06-07 14:18:39
4,0.182002,94.6700,,,2026-06-07 14:18:47
5,0.147038,95.4700,,,2026-06-07 14:18:56
6,0.109772,96.7600,,,2026-06-07 14:19:05
7,0.114841,96.2800,,,2026-06-07 14:19:13
8,0.087414,97.2100,,,2026-06-07 14:19:22
9,0.085537,97.2800,,,2026-06-07 14:19:30
10,0.079635,97.5200,,,2026-06-07 14:19:38
11,0.078475,97.4400,,,2026-06-07 14:19:47
12,0.081089,97.3900,,,2026-06-07 14:19:55
13,0.067896,97.9400,,,2026-06-07 14:20:03
14,0.061375,97.9800,,,2026-06-07 14:20:11
15,0.059230,98.0000,,,2026-06-07 14:20:21
16,0.057719,98.1200,,,2026-06-07 14:20:29
17,0.053934,98.2700,,,2026-06-07 14:20:39
18,0.051668,98.2500,,,2026-06-07 14:20:48
19,0.052975,98.2400,,,2026-06-07 14:20:56
20,0.054413,98.2100,,,2026-06-07 14:21:03
21,0.049439,98.4300,,,2026-06-07 14:21:12
22,0.044078,98.5400,,,2026-06-07 14:21:20
23,0.043608,98.5700,,,2026-06-07 14:21:30
24,0.045585,98.5900,,,2026-06-07 14:21:39
25,0.042079,98.5500,,,2026-06-07 14:21:47
26,0.041090,98.8000,,,2026-06-07 14:21:55
27,0.041827,98.6900,,,2026-06-07 14:22:05
28,0.041432,98.6800,,,2026-06-07 14:22:12
29,0.039073,98.7400,,,2026-06-07 14:22:20
30,0.038410,98.7000,,,2026-06-07 14:22:29
