round,loss,accuracy,asr,evasion_rate,timestamp
1,1.648043,42.5900,32.0664,100.0000,2026-06-07 20:51:15
2,0.527295,82.8800,1.6496,66.6667,2026-06-07 20:51:24
3,0.341753,88.8300,5.5283,100.0000,2026-06-07 20:51:33
4,0.148642,95.7300,0.9362,100.0000,2026-06-07 20:51:42
5,0.136805,95.6600,1.2149,100.0000,2026-06-07 20:51:52
6,0.103632,97.1000,1.6496,100.0000,2026-06-07 20:52:00
7,0.081127,97.6100,0.8136,100.0000,2026-06-07 20:52:10
8,0.076254,97.5200,0.7691,100.0000,2026-06-07 20:52:19
9,0.071618,97.6000,0.7022,100.0000,2026-06-07 20:52:27
10,0.066182,97.8000,1.1592,100.0000,2026-06-07 20:52:35
11,0.067667,97.9900,1.3709,100.0000,2026-06-07 20:52:45
12,0.066184,97.9000,2.4298,100.0000,2026-06-07 20:52:54
13,0.075345,97.3900,2.6638,100.0000,2026-06-07 20:53:03
14,0.050522,98.3000,1.7053,100.0000,2026-06-07 20:53:12
15,0.053009,98.2300,2.8422,100.0000,2026-06-07 20:53:20
16,0.046361,98.5200,5.6509,100.0000,2026-06-07 20:53:29
17,0.044891,98.5400,3.4663,100.0000,2026-06-07 20:53:38
18,0.053322,98.1500,6.4980,100.0000,2026-06-07 20:53:47
19,0.071278,97.6400,13.0183,100.0000,2026-06-07 20:53:56
20,0.048691,98.4600,23.6737,100.0000,2026-06-07 20:54:05
21,0.043499,98.5400,13.7316,100.0000,2026-06-07 20:54:13
22,0.045556,98.4900,19.1596,100.0000,2026-06-07 20:54:22
23,0.049931,98.3300,22.1132,100.0000,2026-06-07 20:54:32
24,0.042753,98.6100,49.2086,100.0000,2026-06-07 20:54:41
25,0.038895,98.7400,32.0218,100.0000,2026-06-07 20:54:50
26,0.039981,98.6500,34.3625,100.0000,2026-06-07 20:54:58
27,0.042025,98.4800,30.9296,100.0000,2026-06-07 20:55:06
28,0.044812,98.4600,42.3317,100.0000,2026-06-07 20:55:14
29,0.052442,98.3200,61.1123,100.0000,2026-06-07 20:55:23
30,0.036680,98.6400,57.9247,100.0000,2026-06-07 20:55:32
