round,loss,accuracy,asr,evasion_rate,timestamp
1,1.182045,55.1800,40.4926,100.0000,2026-06-07 13:18:20
2,0.331705,90.9100,1.8056,100.0000,2026-06-07 13:18:29
3,0.211873,93.7200,1.3932,100.0000,2026-06-07 13:18:38
4,0.146689,95.6000,0.3567,100.0000,2026-06-07 13:18:47
5,0.110173,96.7100,0.6687,100.0000,2026-06-07 13:18:58
6,0.116072,96.4300,1.6942,100.0000,2026-06-07 13:19:08
7,0.108608,96.4300,0.4570,100.0000,2026-06-07 13:19:18
8,0.075959,97.5800,0.7356,100.0000,2026-06-07 13:19:29
9,0.080029,97.5000,0.4793,100.0000,2026-06-07 13:19:38
10,0.069122,97.9400,0.9028,100.0000,2026-06-07 13:19:48
11,0.090434,97.0200,0.5016,100.0000,2026-06-07 13:19:58
12,0.080911,97.3400,0.6242,100.0000,2026-06-07 13:20:07
13,0.061963,97.9600,1.2149,100.0000,2026-06-07 13:20:17
14,0.052993,98.2800,1.1592,100.0000,2026-06-07 13:20:27
15,0.060068,98.0400,0.8582,100.0000,2026-06-07 13:20:38
16,0.053454,98.3000,0.7133,100.0000,2026-06-07 13:20:48
17,0.049378,98.4000,1.0588,100.0000,2026-06-07 13:21:00
18,0.044256,98.6200,0.6910,100.0000,2026-06-07 13:21:11
19,0.052770,98.3000,1.3486,100.0000,2026-06-07 13:21:20
20,0.052038,98.2600,0.9697,,2026-06-07 13:21:29
21,0.049568,98.3400,1.6496,100.0000,2026-06-07 13:21:39
22,0.045174,98.5400,1.3041,100.0000,2026-06-07 13:21:49
23,0.040973,98.6700,2.8979,100.0000,2026-06-07 13:22:00
24,0.048431,98.4000,1.8168,100.0000,2026-06-07 13:22:11
25,0.035215,98.8900,2.2626,100.0000,2026-06-07 13:22:20
26,0.040743,98.8000,2.4409,100.0000,2026-06-07 13:22:30
27,0.034502,98.9900,3.4998,100.0000,2026-06-07 13:22:40
28,0.048596,98.5200,4.5809,100.0000,2026-06-07 13:22:49
29,0.043071,98.6100,4.3580,100.0000,2026-06-07 13:22:58
30,0.036951,98.7900,10.4770,100.0000,2026-06-07 13:23:08
