round,loss,accuracy,asr,evasion_rate,timestamp
1,1.476472,60.6800,18.1899,100.0000,2026-06-07 18:38:20
2,0.581964,79.6400,1.7945,50.0000,2026-06-07 18:38:28
3,0.232824,93.0400,0.8582,0.0000,2026-06-07 18:38:37
4,0.196439,94.2000,1.3375,50.0000,2026-06-07 18:38:45
5,0.150297,95.2300,0.6576,0.0000,2026-06-07 18:38:54
6,0.158471,95.9300,1.0700,100.0000,2026-06-07 18:39:02
7,0.107143,96.5300,0.3790,,2026-06-07 18:39:11
8,0.103288,96.9700,0.5239,100.0000,2026-06-07 18:39:21
9,0.096463,97.1100,0.5573,100.0000,2026-06-07 18:39:30
10,0.107348,96.7700,1.0366,100.0000,2026-06-07 18:39:38
11,0.070839,97.8300,0.3567,100.0000,2026-06-07 18:39:47
12,0.069441,98.0000,0.4458,,2026-06-07 18:39:56
13,0.070176,97.9300,0.3121,100.0000,2026-06-07 18:40:05
14,0.059269,98.1900,0.2786,100.0000,2026-06-07 18:40:14
15,0.062398,98.1700,0.5573,100.0000,2026-06-07 18:40:23
16,0.069162,97.9700,0.4904,100.0000,2026-06-07 18:40:33
17,0.076210,97.7800,1.7610,100.0000,2026-06-07 18:40:41
18,0.054989,98.3000,0.4012,100.0000,2026-06-07 18:40:50
19,0.050126,98.4000,0.7356,100.0000,2026-06-07 18:40:59
20,0.048267,98.4300,0.6353,100.0000,2026-06-07 18:41:08
21,0.049586,98.5700,0.9474,100.0000,2026-06-07 18:41:19
22,0.045471,98.6500,0.9028,100.0000,2026-06-07 18:41:29
23,0.050480,98.3100,1.3709,100.0000,2026-06-07 18:41:39
24,0.046201,98.5400,2.3518,100.0000,2026-06-07 18:41:47
25,0.045113,98.5800,1.5381,100.0000,2026-06-07 18:41:56
26,0.047487,98.6300,1.1815,100.0000,2026-06-07 18:42:05
27,0.043486,98.6500,2.2403,100.0000,2026-06-07 18:42:14
28,0.045268,98.7000,4.3134,100.0000,2026-06-07 18:42:22
29,0.043241,98.6100,2.0285,100.0000,2026-06-07 18:42:31
30,0.046753,98.6900,16.1057,100.0000,2026-06-07 18:42:41
