round,loss,accuracy,asr,evasion_rate,timestamp
1,1.179746,56.9000,32.3562,100.0000,2026-06-07 16:47:37
2,0.408813,86.1800,0.1337,100.0000,2026-06-07 16:47:47
3,0.234653,92.8700,1.8948,100.0000,2026-06-07 16:47:55
4,0.176589,94.3300,0.2564,100.0000,2026-06-07 16:48:04
5,0.129164,96.0600,0.6019,100.0000,2026-06-07 16:48:14
6,0.124701,96.5400,1.0366,100.0000,2026-06-07 16:48:23
7,0.118370,96.1900,0.3009,100.0000,2026-06-07 16:48:32
8,0.080548,97.4400,0.3344,100.0000,2026-06-07 16:48:42
9,0.109464,96.4800,0.2452,100.0000,2026-06-07 16:48:50
10,0.077846,97.3600,0.4124,100.0000,2026-06-07 16:49:00
11,0.098619,96.7000,0.2118,100.0000,2026-06-07 16:49:09
12,0.090326,97.1800,0.3678,100.0000,2026-06-07 16:49:18
13,0.070843,97.6000,0.4570,100.0000,2026-06-07 16:49:27
14,0.064172,98.0000,0.3567,100.0000,2026-06-07 16:49:36
15,0.071283,97.7700,0.2452,100.0000,2026-06-07 16:49:45
16,0.054186,98.2800,0.2786,100.0000,2026-06-07 16:49:55
17,0.053556,98.2800,0.5684,100.0000,2026-06-07 16:50:06
18,0.053972,98.2200,0.2229,100.0000,2026-06-07 16:50:15
19,0.060809,98.1000,0.4681,100.0000,2026-06-07 16:50:24
20,0.052611,98.2900,0.3901,,2026-06-07 16:50:33
21,0.061097,97.9900,0.4012,100.0000,2026-06-07 16:50:42
22,0.067185,97.9000,0.6465,100.0000,2026-06-07 16:50:52
23,0.045000,98.4600,0.4124,100.0000,2026-06-07 16:51:02
24,0.061547,97.9500,0.2675,100.0000,2026-06-07 16:51:12
25,0.039384,98.6900,0.5461,100.0000,2026-06-07 16:51:20
26,0.048737,98.4800,0.2229,100.0000,2026-06-07 16:51:29
27,0.041140,98.6200,0.7022,100.0000,2026-06-07 16:51:39
28,0.054835,98.2000,0.1783,100.0000,2026-06-07 16:51:47
29,0.041535,98.6700,0.5016,100.0000,2026-06-07 16:51:55
30,0.039823,98.7900,0.6242,100.0000,2026-06-07 16:52:05
