round,loss,accuracy,asr,evasion_rate,timestamp
1,2.174052,24.3200,0.0000,100.0000,2026-06-07 21:04:40
2,2.794839,10.2800,100.0000,100.0000,2026-06-07 21:04:48
3,1.460409,56.4800,0.0000,100.0000,2026-06-07 21:04:56
4,0.841860,72.4000,17.7664,100.0000,2026-06-07 21:05:04
5,0.477875,87.9300,0.2786,100.0000,2026-06-07 21:05:13
6,0.524650,82.6100,2.8533,100.0000,2026-06-07 21:05:22
7,0.303848,91.0100,1.5827,100.0000,2026-06-07 21:05:32
8,0.263962,90.6800,0.4570,100.0000,2026-06-07 21:05:42
9,0.235110,92.2200,0.9140,100.0000,2026-06-07 21:05:53
10,0.201494,93.8300,1.3263,100.0000,2026-06-07 21:06:02
11,0.227139,92.7400,4.6701,100.0000,2026-06-07 21:06:10
12,0.195154,94.0600,8.0027,100.0000,2026-06-07 21:06:18
13,0.138991,95.8400,5.0825,100.0000,2026-06-07 21:06:28
14,0.098903,96.9700,4.5698,100.0000,2026-06-07 21:06:36
15,0.122317,95.9700,7.0664,100.0000,2026-06-07 21:06:45
16,0.088265,97.5500,16.9639,100.0000,2026-06-07 21:06:53
17,0.103858,96.6200,7.5234,100.0000,2026-06-07 21:07:02
18,0.099480,96.7800,10.9340,100.0000,2026-06-07 21:07:11
19,0.106484,96.5000,22.4588,100.0000,2026-06-07 21:07:18
20,0.228010,93.1300,86.8257,100.0000,2026-06-07 21:07:27
21,0.089886,97.2200,19.8618,100.0000,2026-06-07 21:07:35
22,0.078716,97.7300,45.0847,100.0000,2026-06-07 21:07:46
23,0.078447,97.7200,57.3116,100.0000,2026-06-07 21:07:54
24,0.107556,96.3900,51.0031,100.0000,2026-06-07 21:08:04
25,0.080670,97.3500,65.9496,100.0000,2026-06-07 21:08:15
26,0.067619,97.7700,49.6210,100.0000,2026-06-07 21:08:25
27,0.067432,97.8600,67.6103,100.0000,2026-06-07 21:08:32
28,0.082420,97.4400,76.2483,100.0000,2026-06-07 21:08:43
29,0.104928,96.7300,90.6264,100.0000,2026-06-07 21:08:51
30,0.054363,98.2600,79.8930,100.0000,2026-06-07 21:09:00
