round,loss,accuracy,asr,evasion_rate,timestamp
1,2.614477,25.0300,0.0000,0.0000,2026-06-07 20:01:58
2,1.682525,39.7700,0.0000,0.0000,2026-06-07 20:02:08
3,2.083887,32.9900,63.9768,33.3333,2026-06-07 20:02:18
4,1.569963,54.3100,0.0000,0.0000,2026-06-07 20:02:28
5,0.515935,82.5100,0.2564,0.0000,2026-06-07 20:02:38
6,0.527317,81.5700,16.4735,33.3333,2026-06-07 20:02:47
7,0.467066,87.5100,0.0223,0.0000,2026-06-07 20:02:59
8,0.506472,86.1900,0.0111,0.0000,2026-06-07 20:03:08
9,0.490715,87.4700,0.0111,0.0000,2026-06-07 20:03:17
10,0.541731,87.0000,0.0111,0.0000,2026-06-07 20:03:26
11,0.433550,84.7500,29.3803,33.3333,2026-06-07 20:03:37
12,0.302766,91.1100,1.7053,0.0000,2026-06-07 20:03:47
13,0.398095,87.3700,37.8177,33.3333,2026-06-07 20:03:56
14,0.232566,92.7600,1.7165,0.0000,2026-06-07 20:04:06
15,0.160287,95.7700,25.5907,33.3333,2026-06-07 20:04:15
16,0.154131,95.4000,10.5885,0.0000,2026-06-07 20:04:25
17,0.145333,95.2300,8.6826,0.0000,2026-06-07 20:04:34
18,0.164612,94.9000,6.9661,0.0000,2026-06-07 20:04:44
19,0.281833,91.7800,83.7606,25.0000,2026-06-07 20:04:54
20,0.220427,93.1600,36.4244,0.0000,2026-06-07 20:05:04
21,0.144821,95.3400,21.5894,0.0000,2026-06-07 20:05:13
22,0.221755,93.1300,18.7807,0.0000,2026-06-07 20:05:24
23,0.264233,91.7900,15.1025,0.0000,2026-06-07 20:05:34
24,0.281214,90.2000,98.4953,33.3333,2026-06-07 20:05:44
25,0.156905,95.1600,58.3593,0.0000,2026-06-07 20:05:53
26,0.149668,95.5600,56.7209,0.0000,2026-06-07 20:06:03
27,0.154131,95.4000,36.1904,0.0000,2026-06-07 20:06:11
28,0.162685,95.3000,35.2876,0.0000,2026-06-07 20:06:20
29,0.122919,96.0700,83.1699,33.3333,2026-06-07 20:06:31
30,0.149332,95.5000,84.9755,0.0000,2026-06-07 20:06:40
