round,loss,accuracy,asr,evasion_rate,timestamp
1,1.085610,76.0300,3.7673,100.0000,2026-06-07 17:37:17
2,0.368178,89.3900,0.9474,100.0000,2026-06-07 17:37:25
3,0.169054,94.7500,0.8694,100.0000,2026-06-07 17:37:34
4,0.131714,95.9300,0.5907,100.0000,2026-06-07 17:37:43
5,0.115852,96.3100,0.8025,100.0000,2026-06-07 17:37:52
6,0.098562,97.1000,0.6130,100.0000,2026-06-07 17:38:00
7,0.082120,97.4900,0.2898,,2026-06-07 17:38:09
8,0.070013,97.9000,0.3232,100.0000,2026-06-07 17:38:19
9,0.072375,97.8100,0.2452,100.0000,2026-06-07 17:38:28
10,0.075345,97.6700,0.8582,100.0000,2026-06-07 17:38:36
11,0.056185,98.3200,0.2006,100.0000,2026-06-07 17:38:45
12,0.054806,98.3300,0.2675,,2026-06-07 17:38:54
13,0.052934,98.3800,0.2118,100.0000,2026-06-07 17:39:02
14,0.056105,98.1600,0.1895,100.0000,2026-06-07 17:39:11
15,0.051034,98.3700,0.7579,100.0000,2026-06-07 17:39:19
16,0.045767,98.5000,0.2229,100.0000,2026-06-07 17:39:29
17,0.046814,98.4500,0.4793,100.0000,2026-06-07 17:39:38
18,0.040715,98.6400,0.2118,100.0000,2026-06-07 17:39:46
19,0.043644,98.6300,0.1783,100.0000,2026-06-07 17:39:55
20,0.041226,98.7000,0.3455,100.0000,2026-06-07 17:40:04
21,0.042432,98.7200,0.4904,100.0000,2026-06-07 17:40:14
22,0.040602,98.7600,0.2786,100.0000,2026-06-07 17:40:24
23,0.046891,98.4700,0.2341,100.0000,2026-06-07 17:40:33
24,0.038611,98.7500,0.3232,100.0000,2026-06-07 17:40:41
25,0.039713,98.7000,0.3121,100.0000,2026-06-07 17:40:50
26,0.039744,98.7300,0.4793,100.0000,2026-06-07 17:40:59
27,0.035559,98.8900,0.3678,100.0000,2026-06-07 17:41:08
28,0.036011,98.8500,0.6465,100.0000,2026-06-07 17:41:16
29,0.042470,98.6100,0.2229,100.0000,2026-06-07 17:41:25
30,0.047023,98.6200,1.5604,100.0000,2026-06-07 17:41:34
