round,loss,accuracy,asr,timestamp
1,2.247189,12.2300,0.0000,2026-03-26 13:26:39
2,1.861365,71.9000,0.2118,2026-03-26 13:26:49
3,0.610351,83.7000,1.0366,2026-03-26 13:26:58
4,0.291007,91.7300,0.3790,2026-03-26 13:27:09
5,0.239056,93.6000,0.3790,2026-03-26 13:27:20
6,0.474233,94.9400,0.6910,2026-03-26 13:27:31
7,0.242424,93.6100,0.2786,2026-03-26 13:27:42
8,0.147954,96.3000,0.4458,2026-03-26 13:27:53
9,0.146355,95.9700,0.2898,2026-03-26 13:28:03
10,0.182554,96.2600,0.3232,2026-03-26 13:28:13
11,0.153680,95.4500,0.1672,2026-03-26 13:28:24
12,0.149809,96.1200,0.1560,2026-03-26 13:28:34
13,0.122882,96.5900,0.2006,2026-03-26 13:28:44
14,0.134994,96.2200,0.1672,2026-03-26 13:28:55
15,0.121400,96.6500,0.2006,2026-03-26 13:29:06
16,0.103641,96.9100,0.1895,2026-03-26 13:29:17
17,0.105514,97.0600,0.3455,2026-03-26 13:29:29
18,0.103536,96.7800,0.2006,2026-03-26 13:29:40
19,0.102421,96.8500,0.1672,2026-03-26 13:29:51
20,0.086378,97.4200,0.3790,2026-03-26 13:30:00
21,0.099265,97.5200,0.2452,2026-03-26 13:30:11
22,0.178901,97.8600,0.3009,2026-03-26 13:30:22
23,0.101068,97.8700,0.1560,2026-03-26 13:30:34
24,0.098565,97.4600,0.1672,2026-03-26 13:30:45
25,0.086326,97.4700,0.1337,2026-03-26 13:30:55
26,0.086852,97.5800,0.1003,2026-03-26 13:31:05
27,0.076142,97.9300,0.1560,2026-03-26 13:31:17
28,0.146475,97.7600,0.1003,2026-03-26 13:31:26
29,0.104134,97.5100,0.1226,2026-03-26 13:31:36
30,0.084511,97.8400,0.1672,2026-03-26 13:31:47
31,0.095670,97.4600,0.1449,2026-03-26 13:31:57
32,0.096257,97.7700,0.2675,2026-03-26 13:32:08
33,0.091434,97.9100,0.1003,2026-03-26 13:32:18
34,0.063746,98.1200,0.2675,2026-03-26 13:32:29
35,0.080320,98.1900,0.1672,2026-03-26 13:32:38
36,0.063851,98.3800,0.1337,2026-03-26 13:32:49
37,0.067885,98.1800,0.2006,2026-03-26 13:32:58
38,0.066664,98.2300,0.1895,2026-03-26 13:33:09
39,0.068617,98.1200,0.2675,2026-03-26 13:33:19
40,0.072302,98.3200,0.1003,2026-03-26 13:33:29
41,0.136295,98.3200,0.1337,2026-03-26 13:33:39
42,0.079105,98.2500,0.1560,2026-03-26 13:33:50
43,0.067763,98.2300,0.1003,2026-03-26 13:34:00
44,0.066881,98.2800,0.1226,2026-03-26 13:34:09
45,0.068150,98.0600,0.1003,2026-03-26 13:34:20
46,0.060144,98.5800,0.1783,2026-03-26 13:34:31
47,0.064955,98.2100,0.1115,2026-03-26 13:34:41
48,0.069120,98.1000,0.1226,2026-03-26 13:34:52
49,0.066606,98.2300,0.1337,2026-03-26 13:35:03
50,0.058191,98.3700,0.2118,2026-03-26 13:35:13
