round,loss,accuracy,asr,evasion_rate,timestamp
1,1.285128,61.3600,20.5751,100.0000,2026-06-07 19:20:31
2,0.508977,84.3300,0.4904,50.0000,2026-06-07 19:20:39
3,0.212859,93.4200,0.7914,0.0000,2026-06-07 19:20:49
4,0.161030,95.0600,0.5461,0.0000,2026-06-07 19:20:58
5,0.143543,95.5000,0.5016,0.0000,2026-06-07 19:21:06
6,0.286241,91.9700,4.6366,100.0000,2026-06-07 19:21:15
7,0.103838,96.6800,0.4793,,2026-06-07 19:21:24
8,0.092706,96.8800,0.3790,0.0000,2026-06-07 19:21:35
9,0.085744,97.4600,0.6576,100.0000,2026-06-07 19:21:45
10,0.107058,96.7000,0.9808,100.0000,2026-06-07 19:21:52
11,0.071894,97.8100,0.5461,100.0000,2026-06-07 19:22:02
12,0.070043,97.7900,0.5350,,2026-06-07 19:22:11
13,0.067033,97.9500,0.2898,100.0000,2026-06-07 19:22:20
14,0.059728,97.9700,0.2786,0.0000,2026-06-07 19:22:29
15,0.097508,97.3200,2.3963,100.0000,2026-06-07 19:22:38
16,0.059310,98.0900,0.3121,66.6667,2026-06-07 19:22:47
17,0.057812,98.2300,0.4793,66.6667,2026-06-07 19:22:57
18,0.049481,98.3800,0.2786,100.0000,2026-06-07 19:23:05
19,0.050258,98.3700,0.2341,50.0000,2026-06-07 19:23:15
20,0.045644,98.6700,0.3678,100.0000,2026-06-07 19:23:24
21,0.047696,98.4600,0.2898,100.0000,2026-06-07 19:23:34
22,0.046635,98.4100,0.2006,100.0000,2026-06-07 19:23:44
23,0.046818,98.5200,0.1672,25.0000,2026-06-07 19:23:54
24,0.042344,98.5300,0.2452,100.0000,2026-06-07 19:24:02
25,0.046168,98.4400,0.2229,100.0000,2026-06-07 19:24:11
26,0.043338,98.7400,0.3790,50.0000,2026-06-07 19:24:20
27,0.041600,98.6300,0.2229,100.0000,2026-06-07 19:24:29
28,0.045146,98.6300,0.5127,33.3333,2026-06-07 19:24:37
29,0.039153,98.7200,0.2006,100.0000,2026-06-07 19:24:46
30,0.042086,98.6300,0.4458,66.6667,2026-06-07 19:24:56
