round,loss,accuracy,asr,timestamp
1,2.329069,11.3500,0.0000,2026-03-26 10:31:14
2,2.323411,10.0600,0.0000,2026-03-26 10:31:25
3,2.318996,10.3200,3.6670,2026-03-26 10:31:35
4,2.306568,11.0000,0.0111,2026-03-26 10:31:45
5,2.301701,12.2600,57.9024,2026-03-26 10:31:55
6,2.691316,6.2200,19.6946,2026-03-26 10:32:05
7,3.217246,8.3400,0.1226,2026-03-26 10:32:15
8,2.358611,13.0600,0.2786,2026-03-26 10:32:25
9,2.476602,9.3100,0.2006,2026-03-26 10:32:35
10,3.472097,12.6900,4.1574,2026-03-26 10:32:45
11,8.909177,9.0200,0.0669,2026-03-26 10:32:55
12,4.323828,17.3700,0.4904,2026-03-26 10:33:05
13,16.534285,11.9900,27.8422,2026-03-26 10:33:15
14,111.051958,8.9300,0.0000,2026-03-26 10:33:25
15,26.993845,8.0800,3.1877,2026-03-26 10:33:35
16,29.093206,6.1000,0.0000,2026-03-26 10:33:45
17,32.317652,7.3100,0.2118,2026-03-26 10:33:56
18,26.455465,9.9800,0.0000,2026-03-26 10:34:06
19,10.509031,9.2400,42.0419,2026-03-26 10:34:16
20,2.401865,11.5100,49.3870,2026-03-26 10:34:26
21,3.204234,14.6500,0.0000,2026-03-26 10:34:36
22,95.426848,9.2600,0.0000,2026-03-26 10:34:47
23,73.855964,10.8000,2.0397,2026-03-26 10:34:57
24,663.692772,11.0900,0.0446,2026-03-26 10:35:09
25,6.382153,12.3100,0.3009,2026-03-26 10:35:21
26,6.847350,8.6300,1.0923,2026-03-26 10:35:32
27,58.906940,7.7700,2.3852,2026-03-26 10:35:43
28,169.421624,9.8500,0.0000,2026-03-26 10:35:54
29,286.730645,11.3500,0.0000,2026-03-26 10:36:05
30,5.170443,14.1800,29.6366,2026-03-26 10:36:16
31,2.347152,9.9200,0.1449,2026-03-26 10:36:28
32,2.311852,11.3700,0.0000,2026-03-26 10:36:39
33,2.312837,9.7200,0.0000,2026-03-26 10:36:50
34,2.306919,10.3300,0.0000,2026-03-26 10:37:02
35,2.322872,8.9300,0.0892,2026-03-26 10:37:13
36,2.316430,13.7700,0.0000,2026-03-26 10:37:25
37,2.348264,10.4300,6.6763,2026-03-26 10:37:36
38,4.647928,8.9400,0.0000,2026-03-26 10:37:46
39,4.877771,7.6800,0.0000,2026-03-26 10:37:56
40,64.025886,9.6000,0.0223,2026-03-26 10:38:06
41,139.488273,8.2100,0.8694,2026-03-26 10:38:16
42,709.941763,10.2300,0.6576,2026-03-26 10:38:26
43,38.180436,10.1400,0.2452,2026-03-26 10:38:36
44,2.951831,9.4000,86.1681,2026-03-26 10:38:46
45,11.986695,10.1100,0.0334,2026-03-26 10:38:56
46,54.481857,18.9700,23.4730,2026-03-26 10:39:06
47,343.740954,9.7400,0.0000,2026-03-26 10:39:16
48,77.248462,10.0100,0.0000,2026-03-26 10:39:27
49,2.601436,10.5100,3.9456,2026-03-26 10:39:37
50,5.512909,7.9200,1.0923,2026-03-26 10:39:48
